,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,-1173,17,132,331,756,-111,-40,1111,1870,1302
+ Depreciation & Amortization,516,523,491,465,449,480,463,376,407,430
+ Non-Cash Items,1086,-77,65,-65,-1093,390,388,46,41,-61
+ Stock-Based Compensation,52,50,59,65,68,65,62,83,65,67
+ Deferred Income Taxes,-198,-243,-149,-156,-357,-477,-232,-94,-70,-166
+ Asset Impairment Charge,1186,45,8,1,40,733,530,30,0,45
+ Other Non-Cash Adj,46,71,146,24,-844,70,28,27,46,-6
+ Chg in Non-Cash Work Cap,64,45,99,56,-103,-26,-161,-636,13,454
+ (Inc) Dec in Accts Receiv,4,8,-30,-32,-41,-38,-76,-427,111,272
+ (Inc) Dec in Inventories,25,-45,44,8,-12,-51,-63,-25,-84,-137
+ (Inc) Dec in Prepaid Assets,26,40,6,0,-11,-14,-9,-290,-43,361
+ Inc (Dec) in Accts Payable,-4,27,62,86,-28,78,-27,91,16,-30
+ Inc (Dec) in Other,13,15,16,-5,-11,-1,14,15,14,-12
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,494,508,786,787,8,733,650,897,2330,2126
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-90,-80,-89,-98,-108,-106,-114,-156,-163,-127
+ Acq of Fixed Prod Assets,-90,-80,-89,-94,-108,-106,-109,-156,-156,-127
+ Acq of Intangible Assets,0,0,0,-4,0,0,-4,0,-6,0
+ Net Change in LT Investment,-6,7,4,31,87,-6,-3,-2,0,0
+ Dec in LT Investment,2,36,10,36,87,0,0,0,0,0
+ Inc in LT Investment,-8,-30,-6,-5,0,-6,-3,-2,0,0
+ Net Cash From Acq & Div,62,10,0,0,307,-76,-129,20,-1165,-159
+ Cash from Divestitures,85,10,0,0,1865,0,0,139,0,0
+ Cash for Acq of Subs,-23,0,0,0,-1558,-76,-129,-119,-1165,-159
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,52,-3,0,-1,-1,-7,-35,-3,-2,80
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,19,-67,-86,-68,286,-195,-281,-142,-1330,-206
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,-265,-595,-794,-668,209,-163,-558,219,-363,-461
+ Cash From Debt,0,0,3211,250,738,5184,2503,1516,1256,1491
+ Repayments of Debt,-265,-595,-4005,-918,-529,-5347,-3061,-1297,-1620,-1952
+ Cash (Repurchase) of Equity,0,0,0,-250,-200,-276,-200,-654,-410,-542
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,0,0,0,-250,-200,-276,-200,-654,-410,-542
+ Other Financing Activities,16,70,-143,258,-318,34,326,-225,243,247
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-249,-525,-937,-660,-309,-405,-431,-660,-530,-756
Effect of Foreign Exchange Rates,-2,-3,-8,-2,7,-7,-2,4,-2,6
Net Changes in Cash,264,-84,-237,59,-15,133,-63,95,471,1163
EBITDA,797,860,975,1025,933,988,590,1501,2890,2061
EBITDA Margin (%),31.99,33.99,36.04,36.17,30.50,30.71,17.52,39.74,51.31,42.38
Net Cash Paid for Acquisitions,-62,-10,0,0,-307,77,129,-20,1165,159
Free Cash Flow,404,428,697,689,-99,627,536,740,2168,1999
Free Cash Flow to Firm,0,508,849,812,-5,0,0,0,2242,2076
Free Cash Flow to Equity,139,-167,-97,25,109,464,-17,959,1811,1538
Free Cash Flow per Basic Share,1.50,1.55,2.48,2.46,-0.35,2.28,1.99,2.82,8.43,7.95
Price/Free Cash Flow,9.62,11.58,12.52,12.32,90.43,13.45,17.51,16.62,7.71,7.32
Cash Flow to Net Income,-0.42,29.39,5.97,2.38,0.01,-6.58,-16.16,0.80,1.25,1.63
