,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,465,685,510,1120,1505,4524,5490,5815,6687,6248
ST Debt,5,12,14,14,28,59,119,191,45,10
LT Debt,460,674,496,1106,1477,4464,5371,5624,6642,6238
Total Debt/EBITDA,2.87,1.79,1.74,3.15,1.62,2.71,1.87,3.14,1.25,0.79
Net Debt/EBITDA,2.75,1.68,1.63,-1.58,1.46,2.54,1.79,3.09,1.13,0.77
Total Debt/EBIT,4.88,3.22,6.84,6.33,2.49,4.32,3.70,10.67,1.64,0.96
Net Debt/EBIT,4.67,3.02,6.38,-3.17,2.26,4.06,3.53,10.48,1.48,0.93
EBITDA to Interest Expense,20.08,11.09,7.04,8.72,22.98,19.14,17.05,9.39,26.90,49.47
EBITDA-CapEx/Interest Expense,-96.57,-30.85,-14.69,-20.55,-58.44,-20.76,-4.48,-0.99,15.35,27.43
EBIT to Interest Expense,11.81,6.16,1.80,4.35,14.92,12.00,8.63,2.77,20.50,41.02
Interest Expense,8,35,42,41,41,87,172,197,199,159
Common Equity/Total Assets,0.20,6.36,-12.82,-9.69,-0.47,3.53,3.79,-21.92,-8.72,3.06
Long-Term Debt/Equity (%),54.40,33.93,23.49,27.52,26.47,31.51,36.03,57.36,50.15,39.76
Long-Term Debt/Capital (%),98.39,60.33,127.41,119.93,82.26,77.58,66.81,189.81,113.58,80.68
Long-Term Debt/Total Assets (%),30.23,21.76,17.96,20.67,19.01,20.67,22.83,31.92,29.01,23.80
Total Debt/Equity (%),54.94,34.52,24.16,27.87,26.97,31.93,36.83,59.31,50.49,39.82
Total Debt/Capital (%),99.36,61.39,131.03,121.44,83.81,78.62,68.29,196.25,114.35,80.81
Total Debt/Total Assets (%),30.53,22.14,18.47,20.93,19.37,20.95,23.33,33.00,29.20,23.84
Net Debt to Equity,52.56,32.41,22.54,-13.95,24.45,30.00,35.21,58.25,45.55,38.82
Net Debt/Capital (%),98.34,59.23,128.90,75.31,81.08,76.72,66.30,199.76,116.15,80.41
EBITDA,162,383,292,355,932,1671,2932,1849,5354,7866
EBITDA-CapEx,-778,-1065,-610,-836,-2370,-1812,-770,-195,3055,4361
Operating Income (Loss),95,213,75,177,605,1048,1485,545,4079,6522
