,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),13.76,13.56,14.64,21.05,24.57,19.76,19.77,19.57,19.84,20.05
Return on Assets (%),3.97,3.93,2.88,3.16,3.90,3.26,3.32,3.34,3.42,3.49
Return on Capital (%),7.80,7.71,6.88,8.07,9.79,8.59,8.77,8.16,7.90,7.72
Return on Invested Capital (%),7.24,7.23,5.22,5.53,6.87,6.05,6.22,6.03,5.80,5.67
Gross Margin (%),34.01,32.52,33.36,35.32,36.33,32.70,35.35,39.91,36.07,34.39
EBITDA Margin (%),32.76,30.65,30.95,32.72,33.78,30.13,32.67,37.04,33.54,31.75
Operating Margin (%),23.90,22.25,21.10,22.51,23.34,19.12,20.36,23.56,20.62,20.05
Incremental Operating Margin (%),29.27,6.69,14.90,27.91,58.51,-1021.94,-40.28,-62.08,0.82,16.33
Pretax Margin (%),20.25,19.01,18.12,20.16,20.77,16.02,16.74,19.74,18.02,18.05
Profit Margin (%),12.78,11.77,10.80,12.58,15.75,13.81,15.09,16.59,15.65,14.68
Net Income to Common Margin (%),12.75,11.75,10.77,12.57,15.74,13.79,15.07,16.57,15.64,14.67
Effective Tax Rate (%),36.92,38.07,40.39,37.60,24.14,13.80,9.92,15.94,13.36,18.64
Dvd Payout Ratio (%),56.87,59.75,71.04,66.42,54.44,65.71,65.60,66.37,65.95,65.06
Sustainable Growth Rate (%),5.94,5.46,4.24,7.07,11.20,6.78,6.80,6.58,6.75,7.00
