,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.02,0.04,0.02,0.02,0.01,0.03,0.01,0.01,0.00,0.01
Current Ratio,1.04,0.92,0.81,0.89,0.57,0.67,0.66,0.50,0.71,0.69
Quick Ratio,0.50,0.42,0.40,0.53,0.36,0.41,0.38,0.30,0.41,0.40
CFO/Avg Current Liab,0.84,0.76,0.59,0.82,0.66,0.68,0.72,0.60,0.51,0.49
Common Equity/Total Assets,28.68,29.16,14.66,15.33,16.40,16.55,16.97,17.10,17.39,17.36
Long-Term Debt/Equity (%),102.34,94.07,105.05,102.21,92.15,101.54,109.33,109.99,121.69,127.11
Long-Term Debt/Capital (%),46.03,43.38,62.03,61.78,53.85,57.46,59.61,56.34,59.92,59.53
Long-Term Debt/Total Assets (%),29.54,27.61,31.08,30.40,27.69,29.85,32.08,31.67,34.69,35.27
Total Debt/Equity (%),122.97,117.48,119.48,113.56,116.24,119.88,124.19,134.03,140.28,148.88
Total Debt/Capital (%),55.31,54.18,70.54,68.65,67.92,67.83,67.71,68.65,69.08,69.73
Total Debt/Total Assets (%),35.50,34.48,35.35,33.78,34.93,35.25,36.44,38.59,39.99,41.30
CFO/Total Liabilities,11.72,11.18,6.26,9.94,9.41,10.35,9.50,8.33,7.29,6.81
CFO/CapEx,1.70,1.57,1.02,1.48,1.06,1.16,1.04,0.98,0.90,0.88
Altman's Z-Score,1.52,1.68,1.07,1.23,1.23,1.18,1.32,1.22,1.28,1.22
