,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,754,1672,1332,1222,1063,1162,1195,1273,1689,1883
"+ Cash, Cash Equivalents & STI",413,418,192,156,62,44,30,168,332,105
+ Cash & Cash Equivalents,63,394,192,156,62,44,30,168,332,105
+ ST Investments,350,24,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,185,683,678,657,519,544,645,524,760,794
"+ Accounts Receivable, Net",177,670,674,625,479,520,613,508,752,768
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",8,13,4,32,40,24,32,16,8,26
+ Inventories,121,394,394,345,458,520,474,511,491,860
+ Raw Materials,32,140,178,172,116,125,128,117,196,293
+ Work In Process,0,0,0,1,1,3,4,4,3,4
+ Finished Goods,102,260,272,254,341,392,342,390,292,563
+ Inventory Adjustments,-13,-6,-56,-82,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,35,176,68,64,24,54,46,70,106,124
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,366,3897,3692,3410,3212,3177,3516,4102,4526,5646
"+ Property, Plant & Equip, Net",110,255,298,292,264,249,15,40,30,27
"+ Property, Plant & Equip",296,448,554,598,641,546,366,409,403,434
- Accumulated Depreciation,186,193,256,306,377,297,351,369,373,407
+ LT Investments & Receivables,3,52,40,0,0,0,0,0,0,0
+ LT Investments,3,52,40,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,254,3590,3354,3118,2948,2928,3501,4062,4496,5619
