,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),15.22,15.36,12.06,10.50,11.21,14.31,14.76,12.85,12.54,18.92
Return on Assets (%),7.17,7.75,7.06,7.00,6.87,8.72,9.59,8.33,4.56,5.48
Return on Capital (%),11.10,11.21,8.97,8.31,8.82,10.96,11.92,10.53,8.89,10.59
Return on Invested Capital (%),10.35,10.64,9.95,9.45,10.25,11.78,12.79,10.88,6.63,7.10
Gross Margin (%),35.86,37.88,37.87,38.84,38.08,38.28,39.30,38.26,39.91,42.69
EBITDA Margin (%),14.17,16.24,16.19,16.09,17.23,18.25,19.08,19.32,21.59,23.89
Operating Margin (%),10.28,12.30,12.26,12.01,12.89,14.36,15.54,15.56,13.53,17.81
Incremental Operating Margin (%),-1.33,97.83,13.35,15.67,16.96,27.18,28.69,14.99,9.44,41.18
Pretax Margin (%),9.58,11.78,11.24,11.43,11.02,13.57,14.97,15.22,11.57,16.64
Profit Margin (%),7.91,9.09,8.52,8.92,8.73,11.50,12.72,13.02,9.65,14.45
Net Income to Common Margin (%),7.91,9.09,8.52,8.92,8.73,11.50,12.72,13.02,9.65,14.45
Effective Tax Rate (%),17.63,23.57,24.28,21.10,20.84,15.26,15.07,14.43,16.58,13.13
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),15.22,15.36,12.06,10.50,11.21,14.31,14.76,12.85,12.54,18.92
