,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,38,37,35,35,36,36,37,37,47,47
Diluted Weighted Avg Shares,38,38,36,36,36,37,38,38,47,48
Basic Weighted Avg Shares,38,37,35,35,36,36,37,37,47,47
Revenue per Share,61.56,65.31,66.58,60.94,73.26,80.41,86.56,83.52,98.82,116.36
EBITDA per Share,8.72,10.61,10.78,9.80,12.62,14.68,16.52,16.14,21.33,27.80
Operating Income per Share,6.33,8.03,8.16,7.32,9.44,11.54,13.45,12.99,13.37,20.72
"Basic EPS, GAAP",4.87,5.94,5.67,5.44,6.39,9.25,11.01,10.88,9.54,16.81
Basic EPS from Cont Ops,4.86,5.88,5.66,5.49,6.39,9.25,11.01,10.88,9.54,16.82
"Diluted EPS, GAAP",4.87,5.74,5.44,5.38,6.26,9.02,10.73,10.60,9.54,16.53
Diluted EPS from Cont Ops,4.86,5.69,5.43,5.43,6.26,9.02,10.73,10.60,9.54,16.54
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,5.37,7.85,6.09,9.03,10.54,12.38,13.19,16.75,17.66,10.38
Free Cash Flow per Basic Share,3.46,6.67,4.73,6.53,8.90,9.98,10.77,14.82,15.48,8.40
Cash & Equivalents per Share,1.76,3.86,2.47,2.81,1.99,3.95,5.46,18.21,10.17,13.60
Book Value per Share,34.82,41.63,49.89,54.48,60.21,69.94,80.07,90.07,80.82,97.25
Tangible Book Value per Share,5.59,1.00,-1.13,3.62,-6.19,4.16,6.39,18.10,-66.53,-45.94
