,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,6550,5559,5426,5115,5211,5041,5057,5174,5565,5729
"+ Cash, Cash Equivalents & STI",1054,789,619,923,616,539,442,303,270,427
+ Cash & Cash Equivalents,1054,789,619,923,616,539,442,303,270,427
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,2545,2223,2281,2176,2315,2164,2263,2235,2207,2280
"+ Accounts Receivable, Net",2545,2223,2281,2176,2315,2164,2263,2235,2207,2280
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,2233,1892,1909,1679,1790,1813,1790,1903,2239,2269
+ Raw Materials,788,714,675,609,648,637,592,657,773,874
+ Work In Process,286,215,203,203,213,214,206,189,242,246
+ Finished Goods,1401,1183,1214,1030,1105,1153,1147,1202,1442,1388
+ Inventory Adjustments,-242,-220,-183,-163,-176,-191,-155,-145,-218,-239
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,718,655,617,337,490,525,562,733,849,753
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,12369,9967,9416,9487,9940,9477,10226,12349,12272,12241
"+ Property, Plant & Equip, Net",7948,7359,7104,7169,7436,7159,7450,8042,8097,7885
"+ Property, Plant & Equip",17680,16779,16547,16854,17915,17714,17839,18333,18528,18549
- Accumulated Depreciation,9732,9420,9443,9685,10479,10555,10389,10291,10431,10664
+ LT Investments & Receivables,382,257,247,257,233,224,268,300,290,238
+ LT Investments,382,257,247,257,233,224,268,300,290,238
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,4039,2351,2065,2061,2271,2094,2508,4007,3885,4118
+ Total Intangible Assets,3424,1737,1446,1480,1576,1474,1467,2727,2650,2925
+ Goodwill,3181,1628,1446,1480,1576,1474,1467,1895,1840,2074
+ Other Intangible Assets,243,109,0,0,0,0,0,832,810,851
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,615,614,619,581,695,620,1041,1280,1235,1193
Total Assets,18919,15526,14842,14602,15151,14518,15283,17523,17837,17970
+ Payables & Accruals,4967,4900,4680,4713,4905,5328,5385,5957,6316,6490
+ Accounts Payable,2598,2616,2612,2609,2834,3190,3055,3336,3840,3813
+ Accrued Taxes,336,330,329,259,249,260,231,332,323,318
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,2033,1954,1739,1845,1822,1878,2099,2289,2153,2359
+ ST Debt,375,1326,1669,1133,953,1208,1534,486,433,844
+ ST Borrowings,375,1326,1669,1133,953,1208,1534,486,433,844
+ ST Finance Leases,0,0,0,0,0,0,130,133,130,127
+ Other ST Liabilities,506,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,506,0,0,0,0,0,0,0,0,0
Total Current Liabilities,5848,6226,6349,5846,5858,6536,6919,6443,6749,7334
+ LT Debt,5386,5630,6106,6439,6472,6247,6213,7878,8141,7578
+ LT Borrowings,5386,5630,6106,6439,6472,6247,6213,7878,8141,7578
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,2545,2671,2347,2200,1939,1781,1957,2333,2210,2358
+ Accrued Liabilities,817,587,766,532,395,458,511,723,694,647
+ Pension Liabilities,1312,1693,1137,1301,1184,931,897,864,809,654
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,416,391,444,367,360,392,549,746,707,1057
Total Noncurrent Liabilities,7931,8301,8453,8639,8411,8028,8170,10211,10351,9936
Total Liabilities,13779,14527,14802,14485,14269,14564,15089,16654,17100,17270
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1130,1168,1082,1170,1249,1021,1029,1130,1078,1152
+ Common Stock,536,536,473,473,473,473,473,473,473,473
+ Additional Paid in Capital,594,632,609,697,776,548,556,657,605,679
- Treasury Stock,3746,5597,2972,3629,4431,3956,4454,4899,5183,5137
+ Retained Earnings,9714,8470,4994,5831,6730,5947,6686,7567,7858,8201
+ Other Equity,-2242,-3312,-3278,-3474,-2919,-3299,-3294,-3172,-3239,-3669
Equity Before Minority Interest,4856,729,-174,-102,629,-287,-33,626,514,547
+ Minority/Non Controlling Interest,284,270,214,219,253,241,227,243,223,153
Total Equity,5140,999,40,117,882,-46,194,869,737,700
Total Liabilities & Equity,18919,15526,14842,14602,15151,14518,15283,17523,17837,17970
Shares Outstanding,381,365,361,357,351,345,342,339,337,338
Capital Leases - Total,0,0,0,0,0,0,130,133,130,127
Net Debt,4707,6167,7156,6649,6809,6916,7305,8061,8304,7995
Net Debt to Equity,91.58,617.32,17890.00,5682.91,772.00,-15034.78,3765.46,927.62,1126.73,1142.14
Tangible Common Equity Ratio,11,-5,-10,-10,-5,-12,-9,-13,-13,-15
Current Ratio,1.12,0.89,0.85,0.87,0.89,0.77,0.73,0.80,0.82,0.78
Cash Conversion Cycle,38.17,26.92,22.56,17.21,14.91,10.09,4.78,3.78,2.91,-0.32
Number of Employees,57000,43000,43000,42000,42000,41000,40000,46000,45000,44000
