,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,9561,10371,10630,11572,12462,13202,9986,10119,12401,12647
+ Sales & Services Revenue,9561,10371,10630,11572,12462,13202,9986,10119,12401,12647
- Cost of Revenue,6905,7460,7617,8338,9062,9607,6895,7305,8729,8816
+ Cost of Goods & Services,6905,7460,7617,8338,9062,9607,6895,7305,8729,8816
Gross Profit,2656,2911,3012,3234,3399,3595,3091,2814,3672,3831
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1979,2196,2243,2417,2540,2702,2358,2247,2813,2953
"+ Selling, General & Admin",1979,2196,2243,2417,2540,2702,2358,2247,2813,2771
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,182
Operating Income (Loss),677,715,769,817,859,893,733,567,860,878
- Non-Operating (Income) Loss,12,6,48,62,37,198,53,68,29,157
"+ Interest Expense, Net",15,10,13,19,36,58,35,32,21,27
+ Interest Expense,28,24,26,32,54,79,51,41,28,44
- Interest Income,13,14,13,13,18,21,16,10,6,17
+ Other Non-Op (Income) Loss,-2,-5,35,43,0,140,18,36,8,130
Pretax Income,665,709,721,756,823,695,680,500,831,721
- Income Tax Expense (Benefit),191,216,211,218,363,155,160,95,197,170
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,484,505,523,556,477,562,539,418,661,566
- Net Extraordinary Losses (Gains),92,79,89,99,124,52,-132,30,59,56
+ Discontinued Operations,-13,0,0,0,-18,112,-6,1,0,0
+ Extraord. & Accounting Changes,105,79,89,99,141,-59,-125,29,59,56
Income (Loss) Incl. MI,392,427,435,457,353,510,670,388,602,510
- Minority Interest,-40,-39,-44,-50,-53,-26,-24,-16,-29,-28
"Net Income, GAAP",432,466,479,507,406,536,695,404,631,538
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",432,466,479,507,406,536,695,404,631,538
Basic Weighted Avg Shares,172,169,166,162,157,153,148,143,140,136
"Basic EPS, GAAP",2.51,2.77,2.89,3.14,2.59,3.51,4.70,2.83,4.51,3.95
Basic EPS from Cont Ops,2.82,3.00,3.16,3.44,3.04,3.68,3.64,2.94,4.71,4.16
Diluted Weighted Avg Shares,175,171,168,164,158,154,149,143,142,138
"Diluted EPS, GAAP",2.46,2.72,2.85,3.10,2.57,3.49,4.65,2.82,4.45,3.91
Diluted EPS from Cont Ops,2.76,2.95,3.11,3.40,3.01,3.66,3.61,2.92,4.66,4.11
EBITDA,805,867,928,987,1052,1101,918,753,1069,1090
EBITDA Margin (%),8.42,8.36,8.73,8.53,8.45,8.34,9.19,7.44,8.62,8.62
EBITA,677,715,769,817,859,893,733,567,860,878
EBIT,677,715,769,817,859,893,733,567,860,878
Gross Margin (%),27.78,28.07,28.34,27.95,27.28,27.23,30.95,27.81,29.61,30.29
Operating Margin (%),7.08,6.90,7.23,7.06,6.90,6.77,7.34,5.61,6.93,6.94
Profit Margin (%),4.51,4.49,4.51,4.38,3.26,4.06,6.96,3.99,5.09,4.25
Sales per Employee,597540,592651,559459,551032,566434,733444,525569,532586,574121,574864
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,128,152,159,170,193,208,185,186,210,212
