,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,38.12,40.52,31.74,33.13,19.49,22.51,28.39,24.28,38.91,24.29
Price/Earnings Average,38.18,44.59,34.04,26.70,19.13,27.25,23.46,19.73,32.10,25.29
Price/Earnings High,43.25,49.82,41.31,35.35,21.54,32.30,28.72,24.84,39.53,32.09
Price/Earnings Low,35.41,36.04,24.08,16.20,16.85,20.17,17.12,11.67,24.40,20.48
Price/Book Value,4.03,6.15,10.12,14.95,9.65,6.21,8.35,6.71,8.64,5.64
Price/Book Value Average,4.04,6.77,10.85,12.05,9.46,7.51,6.90,5.45,7.13,5.88
Price/Book Value High,4.57,7.56,13.17,15.95,10.66,8.91,8.44,6.87,8.78,7.45
Price/Book Value Low,3.74,5.47,7.67,7.31,8.34,5.56,5.03,3.23,5.42,4.76
Price/Tangible Book Value,5.09,4.42,5.98,9.51,6.89,5.13,7.02,5.89,13.82,7.84
Price/Tangible Book Value Average,5.10,4.86,6.41,7.66,6.76,6.21,5.80,4.79,11.40,8.17
Price/Tangible Book Value High,5.78,5.43,7.78,10.15,7.62,7.36,7.10,6.03,14.04,10.36
Price/Tangible Book Value Low,4.73,3.93,4.53,4.65,5.96,4.60,4.24,2.83,8.66,6.61
Price/Sales,2.15,2.13,2.59,3.69,3.51,2.49,3.67,3.70,5.05,3.42
Price/Sales Average,2.15,2.35,2.78,2.97,3.44,3.02,3.03,3.01,4.17,3.56
Price/Sales High,2.43,2.62,3.37,3.94,3.88,3.58,3.71,3.79,5.13,4.51
Price/Sales Low,1.99,1.90,1.96,1.80,3.03,2.23,2.21,1.78,3.17,2.88
Price/Cash Flow,14.97,16.52,15.99,20.45,21.13,15.00,17.98,16.67,24.02,21.24
Price/Cash Flow Average,14.99,18.18,17.15,16.48,20.74,18.16,14.86,13.55,19.82,22.12
Price/Cash Flow High,16.98,20.31,20.81,21.82,23.36,21.53,18.19,17.06,24.41,28.06
Price/Cash Flow Low,13.90,14.69,12.13,10.00,18.27,13.45,10.84,8.01,15.06,17.91
Price/Free Cash Flow,9.99,10.31,10.32,13.14,13.08,9.82,12.82,12.43,17.57,14.34
Price/Free Cash Flow Average,10.00,11.35,11.07,10.59,12.83,11.88,10.59,10.11,14.49,14.93
Price/Free Cash Flow High,11.33,12.68,13.43,14.02,14.46,14.09,12.97,12.73,17.85,18.94
Price/Free Cash Flow Low,9.28,9.17,7.83,6.43,11.31,8.80,7.73,5.98,11.02,12.09
EV/Sales,2.63,3.02,2.90,4.09,3.90,3.20,4.24,4.22,5.95,4.17
EV/Sales Average,2.63,3.28,3.08,3.38,3.84,3.72,3.61,3.53,5.07,4.31
EV/Sales High,2.91,3.60,3.66,4.34,4.27,4.28,4.28,4.31,6.03,5.26
EV/Sales Low,2.47,2.74,2.30,2.22,3.43,2.95,2.79,2.30,4.07,3.63
EV/EBITDA,14.44,15.40,13.67,16.23,15.39,12.97,15.99,14.26,21.73,14.91
EV/EBITDA Average,14.46,16.69,14.52,13.41,15.13,15.08,13.59,11.92,18.50,15.41
EV/EBITDA High,16.04,18.35,17.22,17.20,16.84,17.33,16.15,14.56,22.02,18.82
EV/EBITDA Low,13.60,13.98,10.82,8.80,13.51,11.93,10.51,7.77,14.86,13.00
EV/EBIT,25.96,24.99,21.05,23.05,21.84,19.30,22.70,19.84,31.24,21.12
EV/EBIT Average,26.00,27.08,22.36,19.05,21.47,22.44,19.30,16.58,26.61,21.83
EV/EBIT High,28.82,29.78,26.52,24.44,23.90,25.80,22.93,20.25,31.66,26.66
EV/EBIT Low,24.45,22.68,16.67,12.51,19.18,17.75,14.93,10.81,21.36,18.41
Last Price,100.17,110.90,137.29,221.53,221.04,168.17,277.95,280.94,438.00,337.97
High Price,113.65,136.36,178.67,236.41,244.32,241.33,281.17,287.51,445.00,446.46
Low Price,93.03,98.63,104.15,108.31,191.09,150.75,167.62,135.08,274.64,284.99
Enterprise Value,5660,8941,10270,15634,15481,13592,20099,19972,32230,25672
Enterprise Value Average,5667,9690,10912,12919,15220,15806,17086,16695,27450,26539
Enterprise Value High,6283,10654,12938,16574,16945,18165,20300,20382,32667,32409
Enterprise Value Low,5329,8115,8133,8481,13598,12503,13215,10885,22036,22382
