,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
+ Net Income,597,599,282,896,1714,-1591,827,1342,1328,1615
+ Depreciation & Amortization,191,206,488,638,611,621,645,687,716,768
+ Non-Cash Items,48,25,151,2,-363,2958,415,138,121,297
+ Stock-Based Compensation,37,38,53,62,66,63,61,84,80,110
+ Deferred Income Taxes,7,-18,26,-124,-473,-12,9,31,-23,123
+ Asset Impairment Charge,0,0,0,0,19,2727,313,0,0,0
+ Other Non-Cash Adj,4,4,72,65,26,180,31,23,64,64
+ Chg in Non-Cash Work Cap,-41,97,-140,138,-452,-222,-17,550,-733,-1066
+ (Inc) Dec in Accts Receiv,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Inventories,-68,-6,-88,22,-301,-369,14,97,-940,-1085
+ (Inc) Dec in Prepaid Assets,26,-12,-63,117,-115,0,0,0,0,0
+ Inc (Dec) in Accts Payable,15,37,187,-57,-4,271,-77,166,400,-8
+ Inc (Dec) in Other,-14,78,-176,55,-33,-124,46,287,-193,28
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,793,927,781,1673,1510,1766,1870,2716,1432,1615
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,2,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,2,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-331,-326,-480,-1,-632,-817,-1037,-899,-1023,-5
+ Acq of Fixed Prod Assets,-331,-326,-480,-1,-632,-817,-1037,-899,-1023,-5
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,6,9,29,82,4,0,0,0,0,0
+ Dec in LT Investment,15,16,53,118,4,0,0,0,0,0
+ Inc in LT Investment,-9,-7,-24,-36,0,0,0,0,0,0
+ Net Cash From Acq & Div,0,0,-6528,0,0,0,0,0,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,0,-6528,0,0,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,1,0,1,-565,0,0,17,9,3,-1249
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-324,-315,-6978,-484,-628,-817,-1020,-890,-1020,-1254
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,499,-13,6204,-1074,-659,-1439,-500,-550,197,0
+ Cash From Debt,770,0,12130,3103,0,4826,0,750,1197,555
+ Repayments of Debt,-271,-13,-5927,-4176,-659,-6265,-500,-1300,-1000,-555
+ Cash (Repurchase) of Equity,-1112,0,0,0,0,0,-200,-400,-950,-647
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-1112,0,0,0,0,0,-200,-400,-950,-647
+ Other Financing Activities,16,-2,-133,13,8,-161,-10,0,-84,-39
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-598,-15,6070,-1060,-651,-1600,-710,-950,-836,-687
Effect of Foreign Exchange Rates,-3,-1,-1,1,1,0,0,1,0,-1
Net Changes in Cash,-129,597,-127,129,231,-651,140,877,-425,-326
EBITDA,1161,1275,1537,2342,2629,2409,2221,2575,2527,3004
EBITDA Margin (%),14.81,14.82,9.92,11.30,11.82,10.55,9.41,10.09,9.60,10.60
Net Cash Paid for Acquisitions,0,0,6528,0,0,0,0,0,0,0
Free Cash Flow,462,601,300,1672,878,949,833,1818,409,1610
Free Cash Flow to Firm,472,622,678,1926,0,0,955,1931,554,1706
Free Cash Flow to Equity,961,590,6504,599,219,-490,333,1268,606,1610
Free Cash Flow per Basic Share,2.12,2.92,1.35,7.10,3.71,3.99,3.51,7.69,1.79,7.21
Price/Free Cash Flow,9.95,11.75,14.41,10.64,12.71,8.87,7.18,6.67,11.99,20.59
Cash Flow to Net Income,1.33,1.44,2.77,1.87,0.88,-1.11,2.26,2.02,1.08,1.00
