,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,8517,8584,9850,12453,12288,12472,17013,13911,18221,16085
- Cash & Cash Equivalents,433,591,544,777,657,784,767,900,1139,1264
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,939,876,856,846,851,866,885,899,897,891
Enterprise Value,9023,8869,10162,12522,12482,12554,17131,13910,17979,15712
Total Capital,5604,5778,6015,6280,9216,8888,10539,11381,13919,12990
Total Debt/Capital (%),16.76,15.16,14.23,13.47,9.23,9.74,8.40,7.90,6.44,6.86
Total Debt / EV,0.10,0.10,0.08,0.07,0.07,0.07,0.05,0.06,0.05,0.06
EV/Sales,1.99,1.79,1.98,2.30,2.18,2.32,2.16,1.85,1.87,2.40
EV/EBITDA,180.46,173.91,195.43,260.88,226.94,199.27,237.93,127.62,152.37,123.72
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,10.80,9.73,9.22,10.97,11.07,10.11,13.70,9.06,8.89,7.52
EV/Free Cash Flow to Firm,10.71,9.63,9.14,10.85,10.91,9.95,13.44,8.95,8.82,7.47
Diluted Market Cap,8658,8658,9953,12612,12445,12602,17243,14041,18494,16260
Diluted Enterprise Value,9164,8943,10265,12681,12639,12684,17361,14040,18252,15887
EV per Share,55.35,54.18,62.00,76.17,76.15,77.11,105.16,86.45,112.16,100.02
TTM Sales,4531,4945,5142,5449,5732,5407,7924,7536,9630,6557
TTM EBITDA,50,51,52,48,55,63,72,109,118,127
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,835,912,1102,1142,1128,1242,1251,1535,2024,2089
TTM Free Cash Flow to Firm,842,921,1112,1155,1144,1262,1275,1555,2039,2104
