,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,16.72,16.49,15.53,21.10,11.79,43.53,8.53,11.45,6.21,0
Price/Earnings Average,15.21,15.30,14.01,19.44,11.55,42.33,8.14,10.68,6.14,-37.20
Price/Earnings High,17.19,17.41,15.91,22.17,12.89,47.78,9.66,15.30,6.96,-46.80
Price/Earnings Low,12.67,14.12,12.85,14.94,10.73,37.69,6.07,6.10,4.52,-28.97
Price/Book Value,1.83,1.75,1.91,2.29,1.47,1.55,1.76,1.33,1.40,1.33
Price/Book Value Average,1.66,1.62,1.72,2.11,1.44,1.51,1.68,1.24,1.38,1.48
Price/Book Value High,1.88,1.85,1.96,2.41,1.61,1.71,1.99,1.77,1.57,1.86
Price/Book Value Low,1.38,1.50,1.58,1.62,1.34,1.35,1.25,0.71,1.02,1.15
Price/Tangible Book Value,1.40,1.31,1.53,1.76,1.49,1.59,1.72,1.29,1.39,1.53
Price/Tangible Book Value Average,1.28,1.21,1.38,1.63,1.46,1.55,1.65,1.20,1.37,1.70
Price/Tangible Book Value High,1.44,1.38,1.57,1.85,1.63,1.75,1.95,1.72,1.56,2.14
Price/Tangible Book Value Low,1.06,1.12,1.27,1.25,1.36,1.38,1.23,0.69,1.01,1.32
Price/Sales,1.91,1.75,1.91,2.29,2.15,2.31,2.15,1.85,1.90,2.48
Price/Sales Average,1.74,1.62,1.73,2.11,2.11,2.25,2.05,1.72,1.88,2.76
Price/Sales High,1.96,1.85,1.96,2.40,2.35,2.54,2.43,2.47,2.13,3.47
Price/Sales Low,1.45,1.50,1.58,1.62,1.96,2.00,1.53,0.98,1.38,2.15
Price/Cash Flow,10.86,9.92,9.25,11.31,11.71,10.58,14.11,9.34,9.24,7.92
Price/Cash Flow Average,9.88,9.20,8.35,10.42,11.48,10.29,13.46,8.71,9.13,8.81
Price/Cash Flow High,11.17,10.47,9.48,11.88,12.80,11.61,15.96,12.48,10.35,11.08
Price/Cash Flow Low,8.23,8.49,7.66,8.01,10.66,9.16,10.03,4.98,6.72,6.86
Price/Free Cash Flow,10.78,9.82,9.27,11.30,11.65,10.49,14.00,9.29,9.27,7.87
Price/Free Cash Flow Average,9.81,9.11,8.36,10.41,11.42,10.20,13.35,8.66,9.15,8.75
Price/Free Cash Flow High,11.09,10.36,9.50,11.88,12.74,11.52,15.84,12.42,10.37,11.00
Price/Free Cash Flow Low,8.17,8.40,7.67,8.00,10.61,9.09,9.95,4.95,6.73,6.81
EV/Sales,1.99,1.79,1.98,2.30,2.18,2.32,2.16,1.85,1.87,2.40
EV/Sales Average,1.82,1.67,1.79,2.12,2.13,2.26,2.06,1.72,1.84,2.67
EV/Sales High,2.04,1.89,2.02,2.41,2.38,2.55,2.44,2.47,2.09,3.37
EV/Sales Low,1.54,1.54,1.65,1.63,1.99,2.01,1.54,0.98,1.35,2.07
EV/EBITDA,180.46,173.91,195.43,260.88,226.94,199.27,237.93,127.62,152.37,123.72
EV/EBITDA Average,165.10,161.72,176.94,240.47,222.50,193.82,227.06,118.99,150.43,137.89
EV/EBITDA High,185.31,183.25,200.13,274.07,247.83,218.63,269.04,170.53,170.82,174.23
EV/EBITDA Low,139.22,149.71,162.71,185.15,206.88,172.71,169.65,68.00,110.19,106.74
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,52.25,52.44,60.10,75.75,74.97,76.61,104.44,86.46,113.67,102.39
High Price,53.74,55.35,61.59,79.60,81.98,84.10,118.19,115.53,127.25,143.22
Low Price,39.60,44.90,49.72,53.64,68.24,66.33,74.26,46.07,82.62,88.66
Enterprise Value,9023,8869,10162,12522,12482,12554,17131,13910,17979,15712
Enterprise Value Average,8255,8248,9201,11542,12237,12211,16348,12970,17750,17512
Enterprise Value High,9266,9346,10407,13155,13631,13773,19371,18588,20156,22127
Enterprise Value Low,6961,7635,8461,8887,11379,10881,12215,7412,13002,13555
