,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1846,1885,1971,2423,2532,2589,2716,2880,3099,3164
Diluted Weighted Avg Shares,1791,1868,1923,2163,2490,2559,2661,3249,3387,3475
Basic Weighted Avg Shares,1791,1868,1923,2163,2490,2559,2661,2799,2958,3130
Revenue per Share,1.12,1.71,2.10,3.24,4.72,8.39,9.24,11.27,18.20,26.03
EBITDA per Share,0.03,0.02,-0.15,0.13,0.00,0.64,0.84,1.54,3.18,5.62
Operating Income per Share,-0.03,-0.10,-0.37,-0.31,-0.66,-0.10,0.03,0.71,2.20,4.42
"Basic EPS, GAAP",-0.04,-0.16,-0.46,-0.31,-0.79,-0.38,-0.32,0.25,1.87,4.02
Basic EPS from Cont Ops,-0.04,-0.16,-0.46,-0.36,-0.90,-0.42,-0.29,0.31,1.91,4.02
"Diluted EPS, GAAP",-0.04,-0.16,-0.46,-0.31,-0.79,-0.38,-0.32,0.21,1.63,3.62
Diluted EPS from Cont Ops,-0.04,-0.16,-0.46,-0.36,-0.90,-0.42,-0.29,0.27,1.67,3.62
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,0.14,-0.03,-0.27,-0.06,-0.02,0.82,0.90,2.12,3.89,4.70
Free Cash Flow per Basic Share,0.00,-0.55,-1.12,-0.13,-0.29,0.73,0.86,0.96,1.18,2.41
Cash & Equivalents per Share,0.46,1.01,0.61,1.40,1.33,1.42,2.31,6.73,5.71,8.89
Book Value per Share,-0.62,-0.76,-1.18,-1.24,-1.96,-2.05,-2.24,-1.87,0.11,4.07
Tangible Book Value per Share,0.35,0.48,0.55,2.28,2.06,2.30,2.79,8.04,9.64,14.32
