,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,596,507,463,412,383,373,615,617,648,650
Diluted Weighted Avg Shares,624,561,489,448,407,381,617,618,655,650
Basic Weighted Avg Shares,608,550,484,444,401,377,615,616,641,649
Revenue per Share,25.14,25.10,28.69,29.65,34.14,38.50,45.22,41.05,44.60,46.46
EBITDA per Share,6.11,5.78,5.54,6.41,6.97,7.93,8.04,8.31,6.87,4.95
Operating Income per Share,5.36,5.27,4.99,5.90,6.41,7.34,7.32,7.61,6.26,4.32
"Basic EPS, GAAP",3.09,5.38,2.92,2.84,0.89,5.20,5.38,3.93,7.09,1.70
Basic EPS from Cont Ops,3.08,2.46,2.90,3.50,3.26,5.20,5.37,4.19,6.97,1.29
"Diluted EPS, GAAP",3.01,5.27,2.89,2.81,0.88,5.14,5.36,3.92,6.94,1.70
Diluted EPS from Cont Ops,3.00,2.41,2.87,3.46,3.22,5.14,5.35,4.18,6.82,1.28
Dividend per Share,0.49,0.53,0.62,0.65,0.74,0.73,0.97,0.97,1.01,1.06
Cash Flow per Share,3.08,2.32,2.88,3.80,2.21,3.78,2.00,3.72,1.49,0.34
Free Cash Flow per Basic Share,2.73,1.99,2.53,3.35,1.32,2.87,1.44,3.20,0.93,-0.21
Cash & Equivalents per Share,0.67,0.84,0.70,1.45,0.74,0.86,1.03,4.84,9.67,4.44
Book Value per Share,-41.76,-43.25,-44.31,-46.74,-49.34,-46.11,13.81,16.82,22.14,22.68
Tangible Book Value per Share,-8.43,-11.31,-13.89,-9.24,-14.57,-12.75,-10.86,-5.48,5.58,6.79
