,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,237,233,229,229,226,219,210,208,208,208
Diluted Weighted Avg Shares,241,238,234,229,230,224,216,209,209,209
Basic Weighted Avg Shares,239,236,232,228,228,223,215,208,208,208
Revenue per Share,17.09,18.37,19.82,21.28,23.55,26.71,28.31,29.29,31.07,32.46
EBITDA per Share,1.33,1.42,1.51,1.64,1.85,2.07,2.14,2.40,2.48,2.66
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",3.06,3.40,4.09,4.43,5.03,6.77,6.74,5.54,7.23,6.21
Basic EPS from Cont Ops,3.06,3.44,4.19,4.54,5.25,6.97,6.96,5.81,7.43,6.41
"Diluted EPS, GAAP",3.04,3.37,4.06,4.40,5.00,6.73,6.71,5.52,7.20,6.20
Diluted EPS from Cont Ops,3.04,3.41,4.16,4.51,5.22,6.93,6.92,5.79,7.40,6.40
Dividend per Share,0.92,1.28,1.50,1.57,1.78,2.02,2.69,3.03,3.00,3.82
Cash Flow per Share,3.51,3.97,7.90,6.64,7.54,7.92,12.08,9.11,6.52,11.48
Free Cash Flow per Basic Share,1.90,2.23,6.03,4.55,5.47,5.65,9.29,6.42,4.04,8.01
Cash & Equivalents per Share,194.03,190.05,210.33,211.35,276.52,249.88,270.27,400.73,400.67,351.80
Book Value per Share,31.79,67.21,72.22,77.85,84.11,93.16,102.40,110.48,116.72,115.98
Tangible Book Value per Share,31.06,32.25,33.98,36.61,38.60,40.90,43.49,48.47,50.18,46.46
