,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),9.98,6.91,5.89,5.87,6.24,7.66,6.90,5.18,6.36,5.35
Return on Assets (%),0.73,0.76,0.86,0.86,0.91,1.15,1.11,0.79,0.87,0.79
Return on Capital (%),4.14,3.63,3.63,3.45,3.17,2.96,2.46,3.16,4.67,1.67
Return on Invested Capital (%),0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
EBITDA Margin (%),7.79,7.75,7.64,7.71,7.85,7.73,7.56,8.20,7.98,8.19
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Incremental Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Pretax Margin (%),26.30,27.48,31.83,31.32,30.40,32.85,32.01,26.68,31.09,26.12
Profit Margin (%),17.88,18.74,21.16,21.32,22.31,26.11,24.57,19.82,23.90,19.76
Net Income to Common Margin (%),17.88,18.52,20.65,20.83,21.38,25.33,23.81,18.90,23.26,19.14
Effective Tax Rate (%),32.00,31.79,33.53,31.94,26.62,20.50,23.24,25.70,23.12,24.36
Dvd Payout Ratio (%),30.17,36.57,34.20,33.00,31.05,26.85,36.64,49.80,38.80,58.33
Sustainable Growth Rate (%),6.97,4.38,3.88,3.94,4.30,5.60,4.38,2.60,3.89,2.23
