,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,20.19,20.01,17.80,20.08,19.84,12.23,15.78,16.61,16.53,14.24
Price/Earnings Average,18.29,18.92,17.61,15.78,18.00,15.21,13.97,15.32,15.45,16.42
Price/Earnings High,20.29,20.82,19.37,20.51,20.15,17.08,16.39,19.85,17.54,21.75
Price/Earnings Low,16.12,17.14,14.93,12.26,16.27,11.23,12.13,10.96,12.21,12.26
Price/Book Value,1.94,1.01,1.01,1.14,1.19,0.89,1.04,0.83,1.02,0.76
Price/Book Value Average,1.76,0.96,1.00,0.90,1.08,1.10,0.92,0.77,0.96,0.88
Price/Book Value High,1.95,1.05,1.10,1.17,1.21,1.24,1.08,0.99,1.09,1.17
Price/Book Value Low,1.55,0.87,0.85,0.70,0.97,0.82,0.80,0.55,0.76,0.66
Price/Tangible Book Value,1.99,2.11,2.14,2.43,2.59,2.02,2.44,1.90,2.38,1.90
Price/Tangible Book Value Average,1.80,2.00,2.12,1.91,2.35,2.52,2.16,1.75,2.22,2.20
Price/Tangible Book Value High,2.00,2.20,2.33,2.48,2.63,2.83,2.54,2.27,2.53,2.91
Price/Tangible Book Value Low,1.59,1.81,1.80,1.49,2.12,1.86,1.88,1.25,1.76,1.64
Price/Sales,3.61,3.71,3.68,4.18,4.24,3.10,3.76,3.14,3.84,2.73
Price/Sales Average,3.27,3.51,3.64,3.29,3.85,3.85,3.32,2.90,3.59,3.14
Price/Sales High,3.63,3.86,4.00,4.27,4.31,4.33,3.90,3.75,4.08,4.16
Price/Sales Low,2.88,3.17,3.08,2.56,3.48,2.84,2.89,2.07,2.84,2.35
Price/Cash Flow,17.59,17.15,9.22,13.42,13.25,10.45,8.80,10.10,18.32,7.70
Price/Cash Flow Average,15.94,16.22,9.13,10.55,12.03,12.99,7.79,9.31,17.13,8.88
Price/Cash Flow High,17.68,17.85,10.03,13.71,13.46,14.60,9.14,12.07,19.45,11.77
Price/Cash Flow Low,14.05,14.69,7.74,8.20,10.87,9.59,6.77,6.66,13.53,6.63
Price/Free Cash Flow,12.13,12.03,7.52,10.29,10.46,8.17,7.18,7.82,13.33,5.93
Price/Free Cash Flow Average,10.98,11.37,7.44,8.08,9.49,10.16,6.36,7.21,12.46,6.84
Price/Free Cash Flow High,12.19,12.52,8.18,10.51,10.62,11.42,7.46,9.35,14.15,9.06
Price/Free Cash Flow Low,9.68,10.30,6.31,6.28,8.58,7.50,5.52,5.16,9.85,5.10
EV/Sales,0,0,0,0,0,0,0,0,0,0
EV/Sales Average,0,0,0,0,0,0,0,0,0,0
EV/Sales High,0,0,0,0,0,0.23,0,0,0,0
EV/Sales Low,0,0,0,0,0,0,0,0,0,0
EV/EBITDA,0,0,0,0,0,0,0,0,0,0
EV/EBITDA Average,-46.41,-38.90,-34.05,-29.56,-39.93,-3.13,-22.76,-74.20,-73.32,-21.86
EV/EBITDA High,-41.85,-34.41,-29.37,-16.71,-34.12,2.91,-15.28,-63.77,-67.24,-9.37
EV/EBITDA Low,-51.35,-43.13,-41.21,-39.11,-44.60,-15.93,-28.41,-84.26,-82.76,-31.59
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,61.72,68.08,72.83,89.05,99.89,82.77,106.32,91.92,119.41,88.49
High Price,62.02,70.84,79.25,90.96,101.46,115.61,110.48,109.88,126.73,135.15
Low Price,49.27,58.30,61.10,54.38,81.92,75.96,81.75,60.67,88.20,76.15
Enterprise Value,-23975,-21186,-23040,-18183,-26663,-21652,-21323,-54836,-49815,-41614
Enterprise Value Average,-14780,-13058,-11973,-11035,-16837,-1442,-10444,-37125,-37803,-12101
Enterprise Value High,-13329,-11551,-10327,-6238,-14389,1341,-7014,-31903,-34668,-5189
Enterprise Value Low,-16355,-14477,-14489,-14600,-18807,-7342,-13039,-42153,-42673,-17486
