,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.68,0.55,0.49,0.41,0.27,0.14,0.25,0.52,0.33,0.17
Current Ratio,1.33,1.56,1.18,0.98,0.84,0.72,0.90,1.07,0.86,0.76
Quick Ratio,1.12,1.14,0.92,0.81,0.65,0.53,0.65,0.91,0.72,0.61
CFO/Avg Current Liab,1.40,1.40,1.43,1.33,1.33,1.45,1.59,1.63,1.82,1.63
Common Equity/Total Assets,29.70,32.06,30.62,30.71,40.49,37.83,35.51,34.61,30.73,28.10
Long-Term Debt/Equity (%),78.86,71.92,77.07,77.06,55.85,68.74,78.24,81.82,97.40,113.71
Long-Term Debt/Capital (%),46.62,45.34,45.63,45.69,37.60,42.49,46.29,46.87,51.76,55.46
Long-Term Debt/Total Assets (%),27.41,26.85,27.42,27.40,25.58,29.14,31.33,31.88,34.52,37.24
Total Debt/Equity (%),83.69,72.74,82.81,82.30,60.13,72.55,80.32,85.73,101.46,119.23
Total Debt/Capital (%),49.47,45.85,49.04,48.79,40.48,44.84,47.53,49.12,53.92,58.15
Total Debt/Total Assets (%),29.09,27.15,29.46,29.27,27.54,30.75,32.16,33.40,35.95,39.04
CFO/Total Liabilities,14.52,13.69,13.03,13.49,16.81,17.85,17.12,15.70,17.12,16.14
CFO/CapEx,1.56,1.35,1.21,1.61,1.89,1.91,1.93,2.43,2.89,2.17
Altman's Z-Score,1.90,2.15,1.69,1.82,2.43,2.30,2.43,2.56,2.79,2.39
