,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,2313,2554,2278,2289,2870,3326,3831,3588,4733,5536
"+ Cash, Cash Equivalents & STI",489,191,129,112,138,79,165,185,229,429
+ Cash & Cash Equivalents,489,191,129,112,138,79,165,185,229,429
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1653,2103,1939,1973,2482,2932,3349,3170,4204,4755
"+ Accounts Receivable, Net",1439,1813,1621,1500,1985,2355,2748,2716,3400,3675
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",213,290,318,473,497,577,601,454,803,1080
+ Inventories,32,39,75,89,81,108,56,50,85,103
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,32,39,75,89,81,108,56,50,85,103
+ Other ST Assets,140,222,135,115,168,208,261,183,215,250
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,3480,3758,2936,3065,3610,3750,4501,4810,8123,7928
"+ Property, Plant & Equip, Net",1206,1480,1102,1174,1289,1276,421,445,657,609
"+ Property, Plant & Equip",1838,2220,1857,2037,2270,2368,1671,1818,2160,2260
- Accumulated Depreciation,632,740,755,863,981,1092,1250,1372,1503,1651
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2274,2278,1834,1891,2322,2474,4080,4365,7466,7319
+ Total Intangible Assets,1989,2192,1758,1790,2132,2180,2436,2557,5330,5045
+ Goodwill,1781,1931,1553,1603,1869,1900,2023,2121,3529,3587
+ Other Intangible Assets,208,261,205,187,263,280,414,436,1801,1459
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,286,86,76,101,190,294,1643,1808,2136,2274
Total Assets,5793,6312,5214,5354,6480,7076,8332,8398,12855,13464
+ Payables & Accruals,802,877,782,923,1057,1315,1490,1510,2255,2153
+ Accounts Payable,802,877,782,923,1057,1315,1490,798,1251,1302
+ Accrued Taxes,74,21,4,41,20,13,87,63,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,-74,-21,-4,-41,-20,-13,-87,649,1004,851
+ ST Debt,2,9,7,8,1,66,167,100,107,112
+ ST Borrowings,2,9,7,8,1,66,75,15,29,37
+ ST Finance Leases,0,0,0,0,0,0,92,85,78,74
+ Other ST Liabilities,239,251,415,275,433,426,606,529,803,1142
+ Deferred Revenue,239,251,399,275,433,426,606,529,803,1142
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,16,31,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-16,-31,15,0,0,0,0,0,0,0
Total Current Liabilities,1044,1137,1204,1205,1492,1806,2263,2139,3165,3406
+ LT Debt,1,72,475,354,671,1041,1489,1353,3895,3864
+ LT Borrowings,1,72,475,354,671,1041,1292,1174,3724,3692
+ LT Finance Leases,0,0,0,0,0,0,197,179,170,172
+ Other LT Liabilities,507,577,447,453,522,624,526,558,678,795
+ Accrued Liabilities,508,577,447,453,522,624,215,166,191,228
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,-1,0,0,0,0,0,311,391,487,568
Total Noncurrent Liabilities,508,649,922,806,1192,1664,2015,1911,4573,4659
Total Liabilities,1552,1786,2126,2011,2685,3470,4278,4049,7738,8066
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,3417,3593,3498,1749,1889,1967,2025,2170,2615,2719
+ Common Stock,0,0,0,0,0,0,0,0,0,0
+ Additional Paid in Capital,3417,3593,3498,1749,1889,1967,2025,2170,2615,2719
- Treasury Stock,215,322,1795,14,85,554,587,858,980,1188
+ Retained Earnings,1070,1367,1678,1876,2191,2477,2854,3265,3715,4163
+ Other Equity,-37,-123,-295,-272,-203,-286,-242,-233,-238,-311
Equity Before Minority Interest,4234,4514,3085,3339,3792,3604,4050,4344,5112,5383
+ Minority/Non Controlling Interest,7,11,2,3,4,1,4,5,5,15
Total Equity,4241,4526,3088,3343,3796,3605,4054,4349,5117,5399
Total Liabilities & Equity,5793,6312,5214,5354,6480,7076,8332,8398,12855,13464
Shares Outstanding,213,211,153,145,153,141,142,138,143,143
Capital Leases - Total,0,0,0,0,0,0,289,264,249,246
Net Debt,-485,-109,354,249,534,1027,1202,1004,3525,3301
Net Debt to Equity,-11.45,-2.41,11.45,7.45,14.06,28.50,29.66,23.10,68.88,61.15
Tangible Common Equity Ratio,59,57,38,44,38,29,27,31,-3,4
Current Ratio,2.22,2.25,1.89,1.90,1.92,1.84,1.69,1.68,1.50,1.63
Cash Conversion Cycle,29.32,31.27,40.59,32.17,26.97,29.91,30.80,47.27,54.42,45.98
Number of Employees,20900,24600,24500,28100,32800,39200,40300,35800,43700,47300
