,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,0,0,0,0,0,2852,3157,3520,3731
ST Debt,0,0,0,0,0,0,173,205,219,236
LT Debt,0,0,0,0,0,0,2678,2952,3302,3495
Total Debt/EBITDA,0,0,0,0,0,0,3.38,4.24,3.26,2.54
Net Debt/EBITDA,-0.51,-0.51,-0.27,-0.43,-0.41,-0.47,-0.57,-0.82,-0.76,-0.26
Total Debt/EBIT,0,0,0,0,0,0,6.11,9.84,4.27,3.16
Net Debt/EBIT,-0.60,-0.58,-0.32,-1.50,-0.65,-0.77,-1.03,-1.90,-0.99,-0.32
EBITDA to Interest Expense,0,0,0,0,0,0,0,0,0,0
EBITDA-CapEx/Interest Expense,0,0,0,0,0,0,0,0,0,0
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,63.57,67.65,80.67,109.63,117.19,113.62,57.24,54.76,59.06,69.70
Long-Term Debt/Equity (%),0,0,0,0,0,0,159.14,146.14,143.71,147.60
Long-Term Debt/Capital (%),0,0,0,0,0,0,46.39,45.89,44.32,40.83
Long-Term Debt/Total Assets (%),0,0,0,0,0,0,52.47,49.35,49.63,50.45
Total Debt/Equity (%),0,0,0,0,0,0,169.43,156.28,153.23,157.57
Total Debt/Capital (%),0,0,0,0,0,0,49.39,49.07,47.25,43.59
Total Debt/Total Assets (%),0,0,0,0,0,0,55.86,52.77,52.91,53.86
Net Debt to Equity,-21.01,-20.84,-11.65,-6.27,-13.53,-17.34,-28.56,-30.10,-35.49,-16.22
Net Debt/Capital (%),-33.88,-32.19,-12.72,-4.12,-8.34,-10.76,-9.08,-10.44,-12.29,-4.70
EBITDA,636,828,907,205,447,527,844,744,1079,1468
EBITDA-CapEx,436,576,650,-54,231,240,510,370,636,989
Operating Income (Loss),539,718,777,58,284,325,467,321,824,1182
