,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,16511,21251,14857,10872,8100,11749,23205,38478,49062,38332
- Cash & Cash Equivalents,323,419,248,88,185,250,481,608,815,384
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,0,0,0,0,0,0,2852,3157,3520,3731
Enterprise Value,15933,20493,14194,10454,7591,11072,25176,40684,51506,41164
Total Capital,1277,1723,2198,2221,2397,2574,5773,6434,7450,8560
Total Debt/Capital (%),0,0,0,0,0,0,49.39,49.07,47.25,43.59
Total Debt / EV,0,0,0,0,0,0,0.11,0.08,0.07,0.09
EV/Sales,4.96,4.99,3.15,2.68,1.70,2.28,4.51,6.80,6.82,4.77
EV/EBITDA,25.07,24.74,15.65,51.04,16.96,21.01,29.84,54.70,47.74,28.03
EV/EBIT,29.53,28.55,18.27,178.88,26.72,34.07,53.90,126.84,62.49,34.84
EV/Cash Flow to Firm,30.13,30.04,20.77,29.93,16.25,17.81,34.89,61.28,40.17,31.11
EV/Free Cash Flow to Firm,21.86,21.93,15.09,17.19,11.10,12.18,23.85,39.22,29.87,22.84
Diluted Market Cap,16643,21583,15299,11233,8255,11861,23657,38478,49815,38936
Diluted Enterprise Value,16320,21163,15051,11145,8070,11611,26027,41027,52520,42283
EV per Share,513.41,660.48,464.11,362.82,270.87,399.75,907.07,1452.93,1834.26,1490.01
TTM Sales,3215,4108,4501,3904,4476,4865,5586,5985,7547,8635
TTM EBITDA,636,828,907,205,447,527,844,744,1079,1468
TTM Operating Income,539,718,777,58,284,325,467,321,824,1182
TTM Cash Flow to Firm,529,682,683,349,467,622,722,664,1282,1323
TTM Free Cash Flow to Firm,729,935,941,608,684,909,1056,1037,1725,1802
