,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,157.52,139.61,123.12,99.18,110.66,94.68,78.21,64.68,73.95,83.64
Days Sales Outstanding,2.32,2.61,2.96,3.68,3.30,3.86,4.67,5.64,4.94,4.36
Inventory Turnover,195.51,210.78,219.06,226.61,213.32,190.94,186.52,188.18,197.06,191.92
Days Inventory Outstanding,1.87,1.73,1.67,1.61,1.71,1.91,1.96,1.94,1.85,1.90
Accounts Payable Turnover,40.12,46.53,42.84,41.52,46.45,40.55,38.87,41.58,41.01,37.82
Accounts Payable Turnover Days,9.10,7.84,8.52,8.79,7.86,9.00,9.39,8.78,8.90,9.65
Cash Conversion Cycle,-4.91,-3.50,-3.89,-3.50,-2.85,-3.23,-2.77,-1.20,-2.11,-3.39
Inventory to Cash Days,0.45,0.88,1.30,2.07,1.59,1.94,2.71,3.70,3.08,2.46
Inventories,13,15,15,15,20,22,26,26,33,36
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,13,15,15,15,20,22,26,26,33,36
