,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,0,0,44652,47640,88344,97747,126649,271258,224116,80906
- Cash & Cash Equivalents,1604,2201,1393,1590,2883,7575,7349,4794,5197,7776
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,44,44,0,0
+ Total Debt,1612,1479,0,0,1000,1998,4965,8939,9048,10417
Enterprise Value,-313,-751,41241,42665,83649,90636,120897,267158,223664,80472
Total Capital,1612,1479,668,2069,4823,7878,13351,21349,25583,29371
Total Debt/Capital (%),100.00,100.00,0,0,20.73,25.36,37.19,41.87,35.37,35.47
Total Debt / EV,-5.15,-1.97,0,0,0.01,0.02,0.04,0.03,0.04,0.13
EV/Sales,0,0,4.46,3.94,6.39,5.87,6.80,12.45,8.82,2.92
EV/EBITDA,0,0,19.48,18.47,27.30,27.64,32.66,57.86,40.02,15.01
EV/EBIT,0,0,27.33,26.90,37.03,36.21,43.33,77.93,51.73,19.90
EV/Cash Flow to Firm,0,0,16.20,13.52,33.12,16.33,25.97,44.32,34.01,13.34
EV/Free Cash Flow to Firm,0,0,12.62,11.16,26.20,14.22,22.56,38.76,29.89,11.94
Diluted Market Cap,0,0,44834,48074,89890,100162,128268,274802,227570,82473
Diluted Enterprise Value,8,-722,43441,46484,88007,94585,125928,278991,231421,85114
EV per Share,0,0,33.69,35.35,69.71,77.20,103.07,228.01,191.49,70.84
TTM Sales,6727,8025,9248,10842,13094,15451,17772,21454,25371,27518
TTM EBITDA,1544,1784,2117,2310,3064,3279,3702,4617,5589,5361
TTM Operating Income,1091,1268,1509,1586,2259,2503,2790,3428,4324,4044
TTM Cash Flow to Firm,1993,2220,2546,3155,2525,5550,4655,6027,6576,6031
TTM Free Cash Flow to Firm,2384,2712,3268,3824,3192,6373,5359,6893,7484,6737
