,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1220,1220,1224,1207,1200,1174,1173,1172,1168,1136
Diluted Weighted Avg Shares,1188,1224,1229,1218,1221,1203,1188,1187,1186,1158
Basic Weighted Avg Shares,1171,1218,1222,1210,1203,1184,1174,1173,1174,1154
Revenue per Share,5.74,6.59,7.57,8.96,10.88,13.05,15.14,18.29,21.61,23.85
EBITDA per Share,1.32,1.46,1.73,1.91,2.55,2.77,3.15,3.94,4.76,4.65
Operating Income per Share,0.93,1.04,1.23,1.31,1.88,2.11,2.38,2.92,3.68,3.50
"Basic EPS, GAAP",0.82,0.34,1.00,1.16,1.49,1.74,2.09,3.58,3.55,2.10
Basic EPS from Cont Ops,0.82,0.34,1.00,1.16,1.49,1.74,2.09,3.58,3.55,2.10
"Diluted EPS, GAAP",0.80,0.34,1.00,1.15,1.47,1.71,2.07,3.54,3.52,2.09
Diluted EPS from Cont Ops,0.80,0.34,1.00,1.15,1.47,1.71,2.07,3.54,3.52,2.09
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,1.70,1.82,2.08,2.61,2.10,4.63,3.89,4.99,5.40,5.04
Free Cash Flow per Basic Share,1.37,1.42,1.49,2.06,1.55,3.94,3.29,4.25,4.63,4.43
Cash & Equivalents per Share,1.58,1.83,2.79,4.12,4.75,7.76,9.17,11.17,8.13,9.55
Book Value per Share,0,0,0.55,1.71,3.19,5.01,7.11,10.55,14.16,16.68
Tangible Book Value per Share,3.23,4.02,7.62,8.65,9.57,7.05,8.47,8.43,7.65,7.29
