,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.17,0.17,0.25,0.29,0.25,0.35,0.40,0.34,0.22,0.24
Current Ratio,1.30,1.32,1.52,1.52,1.43,1.27,1.43,1.33,1.22,1.28
Quick Ratio,1.27,1.29,1.47,1.48,1.40,1.24,1.40,1.30,1.19,1.23
CFO/Avg Current Liab,0.35,0.18,0.19,0.21,0.13,0.22,0.17,0.18,0.16,0.13
Common Equity/Total Assets,0,0,2.31,6.25,9.38,13.57,16.25,17.57,21.81,24.08
Long-Term Debt/Equity (%),6.89,4.68,0,0,0,0,29.33,44.55,37.05,51.38
Long-Term Debt/Capital (%),31.58,26.10,0,0,0,0,37.19,41.87,31.46,35.47
Long-Term Debt/Total Assets (%),2.66,1.76,0,0,0,0,9.67,12.70,10.62,13.23
Total Debt/Equity (%),21.81,17.93,0,0,6.25,12.99,29.33,44.55,41.64,51.38
Total Debt/Capital (%),100.00,100.00,0,0,20.73,25.36,37.19,41.87,35.37,35.47
Total Debt/Total Assets (%),8.41,6.75,0,0,2.45,4.61,9.67,12.70,11.94,13.23
CFO/Total Liabilities,16.93,16.24,16.84,17.17,10.21,19.62,13.26,11.63,11.72,9.95
CFO/CapEx,5.10,4.51,3.53,4.72,3.79,6.66,6.48,6.76,6.98,8.23
Altman's Z-Score,0.91,0.93,2.74,2.58,3.18,3.21,3.39,4.32,3.66,2.06
