,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),10.82,10.82,12.11,7.44,6.38,6.89,6.72,-4.12,4.44,5.84
Return on Assets (%),6.36,6.84,8.51,5.71,4.88,4.56,4.04,-2.33,2.39,3.25
Return on Capital (%),7.87,8.20,9.23,5.96,4.81,4.86,4.82,0,3.88,5.00
Return on Invested Capital (%),12.77,13.67,9.42,11.83,9.75,8.02,7.29,0,3.89,4.46
Gross Margin (%),27.63,27.12,27.93,27.57,26.55,24.84,25.93,15.08,19.40,20.38
EBITDA Margin (%),17.61,17.94,16.32,17.70,18.07,16.52,16.55,9.63,14.78,14.20
Operating Margin (%),14.70,15.01,13.00,14.28,14.49,12.86,11.64,2.29,7.70,8.07
Incremental Operating Margin (%),31.01,22.64,27.53,76.88,19.28,-1.79,3.92,37.50,46.97,16.98
Pretax Margin (%),13.27,13.65,11.53,12.46,12.97,12.45,10.70,-4.16,7.66,8.99
Profit Margin (%),9.14,9.55,13.56,8.83,7.61,7.92,7.19,-6.22,6.00,7.75
Net Income to Common Margin (%),9.14,9.55,13.56,8.83,7.61,7.92,7.19,-6.22,6.00,7.75
Effective Tax Rate (%),26.92,25.48,32.64,23.79,36.62,31.71,27.84,0,15.94,11.61
Dvd Payout Ratio (%),29.53,29.15,46.31,35.63,39.22,35.93,38.40,-99.45,67.31,57.32
Sustainable Growth Rate (%),7.62,7.67,6.50,4.79,3.88,4.41,4.14,-8.22,1.45,2.49
