,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,20241,19794,20425,23901,27485,45537,45792,33339,33142,33500
ST Debt,500,1922,1105,2204,2496,4345,5860,797,158,1220
LT Debt,19741,17872,19320,21697,24989,41192,39932,32542,32984,32280
Total Debt/EBITDA,1.84,1.70,2.23,2.36,2.54,4.15,3.59,6.12,3.48,3.52
Net Debt/EBITDA,1.42,1.25,1.46,1.65,1.71,3.59,2.84,4.22,2.49,2.70
Total Debt/EBIT,2.20,2.03,2.80,2.92,3.17,5.32,5.11,25.76,6.68,6.19
Net Debt/EBIT,1.70,1.49,1.83,2.05,2.13,4.60,4.05,17.79,4.77,4.75
EBITDA to Interest Expense,12.30,13.24,11.11,9.75,11.89,10.58,7.91,3.99,7.20,7.46
EBITDA-CapEx/Interest Expense,8.94,10.09,8.04,7.38,8.84,8.40,6.32,2.42,5.21,4.91
EBIT to Interest Expense,10.27,11.08,8.85,7.87,9.54,8.24,5.57,0.95,3.75,4.24
Interest Expense,897,882,824,1039,909,1038,1611,1366,1322,1276
Common Equity/Total Assets,60.91,65.50,75.31,78.10,75.04,59.80,60.51,53.22,54.34,56.77
Long-Term Debt/Equity (%),59.23,54.65,66.70,73.64,79.20,101.16,90.09,44.04,44.16,43.50
Long-Term Debt/Capital (%),25.68,22.04,21.98,22.64,24.46,32.16,30.05,26.81,26.93,25.77
Long-Term Debt/Total Assets (%),21.79,19.58,22.08,24.19,25.78,30.69,28.58,20.07,20.44,20.32
Total Debt/Equity (%),60.73,60.52,70.51,81.12,87.11,111.83,103.31,45.12,44.37,45.14
Total Debt/Capital (%),26.33,24.41,23.23,24.94,26.90,35.56,34.46,27.47,27.06,26.74
Total Debt/Total Assets (%),22.34,21.68,23.35,26.64,28.36,33.93,32.78,20.56,20.53,21.09
Net Debt to Equity,46.87,44.52,46.09,56.83,58.63,96.72,81.83,31.16,31.66,34.62
Net Debt/Capital (%),21.62,19.20,16.51,18.88,19.86,32.30,28.90,20.45,20.63,21.58
EBITDA,11030,11676,9154,10134,10812,10986,12749,5450,9515,9522
EBITDA-CapEx,8017,8896,6628,7667,8038,8719,10179,3311,6885,6260
Operating Income (Loss),9209,9769,7291,8172,8672,8553,8966,1294,4958,5414
