,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,23.88,26.57,25.89,26.02,25.36,29.95,23.60,33.17,32.12,24.84
Price/Earnings Average,23.87,24.63,23.87,25.93,24.04,25.34,26.15,28.37,30.97,24.92
Price/Earnings High,26.69,27.81,26.11,27.75,28.11,30.47,29.56,33.65,36.74,32.84
Price/Earnings Low,20.76,21.56,19.82,23.24,20.84,21.29,15.63,22.94,25.86,16.19
Price/Book Value,15.53,19.88,21.06,23.47,25.36,21.93,18.07,25.11,26.69,19.09
Price/Book Value Average,15.52,18.42,19.41,23.38,24.03,18.55,20.03,21.48,25.73,19.15
Price/Book Value High,17.35,20.81,21.23,25.02,28.10,22.31,22.64,25.47,30.53,25.24
Price/Book Value Low,13.50,16.13,16.12,20.95,20.83,15.59,11.97,17.37,21.48,12.44
Price/Tangible Book Value,12.48,14.98,16.52,17.12,22.15,70.78,39.31,42.74,43.39,26.29
Price/Tangible Book Value Average,12.47,13.88,15.23,17.06,20.99,59.89,43.57,36.56,41.83,26.37
Price/Tangible Book Value High,13.95,15.68,16.66,18.26,24.55,72.02,49.24,43.36,49.63,34.76
Price/Tangible Book Value Low,10.85,12.16,12.65,15.29,18.20,50.32,26.04,29.56,34.93,17.14
Price/Sales,5.95,6.55,6.64,6.75,7.00,8.21,6.41,8.97,9.70,7.73
Price/Sales Average,5.95,6.07,6.12,6.73,6.64,6.95,7.11,7.68,9.35,7.75
Price/Sales High,6.65,6.85,6.69,7.20,7.76,8.36,8.03,9.10,11.10,10.22
Price/Sales Low,5.17,5.31,5.08,6.03,5.76,5.84,4.25,6.21,7.81,5.04
Price/Cash Flow,17.01,20.03,19.25,22.14,18.55,24.02,17.98,28.88,29.72,22.76
Price/Cash Flow Average,17.01,18.57,17.74,22.07,17.58,20.33,19.93,24.71,28.65,22.83
Price/Cash Flow High,19.01,20.97,19.41,23.61,20.56,24.44,22.53,29.30,33.99,30.10
Price/Cash Flow Low,14.79,16.26,14.73,19.77,15.24,17.08,11.91,19.98,23.92,14.84
Price/Free Cash Flow,15.60,18.05,17.65,20.32,16.67,22.08,16.64,26.64,27.50,21.11
Price/Free Cash Flow Average,15.59,16.73,16.27,20.25,15.80,18.68,18.45,22.79,26.51,21.17
Price/Free Cash Flow High,17.43,18.89,17.80,21.67,18.47,22.46,20.85,27.02,31.46,27.91
Price/Free Cash Flow Low,13.56,14.65,13.51,18.15,13.70,15.70,11.02,18.42,22.14,13.76
EV/Sales,5.71,6.32,6.51,6.64,6.88,8.23,6.41,8.94,9.61,7.58
EV/Sales Average,5.86,5.98,6.07,6.66,6.53,6.98,7.11,7.65,9.45,7.68
EV/Sales High,6.56,6.76,6.64,7.13,7.66,8.39,8.04,9.08,11.19,10.15
EV/Sales Low,5.09,5.22,5.03,5.96,5.65,5.87,4.25,6.18,7.91,4.97
EV/EBITDA,13.21,14.92,15.24,15.31,16.31,20.00,15.51,21.94,21.81,17.18
EV/EBITDA Average,13.58,14.11,14.20,15.36,15.49,16.95,17.21,18.78,21.44,17.40
EV/EBITDA High,15.19,15.96,15.54,16.44,18.16,20.37,19.45,22.28,25.39,22.99
EV/EBITDA Low,11.79,12.34,11.78,13.75,13.40,14.26,10.28,15.17,17.94,11.25
EV/EBIT,14.62,16.43,16.77,16.88,18.06,22.65,17.73,24.82,24.08,18.67
EV/EBIT Average,15.03,15.54,15.63,16.93,17.15,19.20,19.68,21.24,23.68,18.91
EV/EBIT High,16.82,17.57,17.10,18.13,20.10,23.07,22.24,25.21,28.04,24.99
EV/EBIT Low,13.05,13.59,12.96,15.15,14.83,16.14,11.76,17.17,19.81,12.23
Last Price,41.11,49.41,54.33,59.11,65.96,86.24,72.28,101.14,124.08,107.34
High Price,45.95,51.72,54.78,63.03,73.10,87.75,90.54,102.61,141.92,141.92
Low Price,35.74,40.10,41.59,52.78,54.20,61.32,47.87,69.96,99.88,69.96
Enterprise Value,14372,17310,19228,20921,23255,31059,25900,36255,44314,37966
Enterprise Value Average,14766,16372,17919,20985,22085,26323,28738,31031,43562,38456
Enterprise Value High,16527,18511,19611,22468,25885,31633,32479,36821,51588,50806
Enterprise Value Low,12821,14314,14858,18785,19100,22136,17169,25074,36458,24864
