,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,0,0,0,0,0,796,899,897,881,866
ST Debt,0,0,0,0,0,0,5,7,9,10
LT Debt,0,0,0,0,0,796,894,890,873,856
Total Debt/EBITDA,0,0,0,0,0,0.51,0.54,0.54,0.43,0.39
Net Debt/EBITDA,-0.14,-0.15,-0.10,-0.14,-0.25,0.07,-0.06,-0.12,0.21,-0.19
Total Debt/EBIT,0,0,0,0,0,0.58,0.62,0.61,0.48,0.43
Net Debt/EBIT,-0.16,-0.16,-0.11,-0.15,-0.28,0.08,-0.07,-0.13,0.24,-0.20
EBITDA to Interest Expense,988.82,1657.43,1147.00,546.60,365.51,88.23,43.05,46.16,55.51,60.21
EBITDA-CapEx/Interest Expense,912.36,1510.57,1058.18,508.88,326.03,81.19,39.77,42.96,51.89,56.31
EBIT to Interest Expense,893.36,1505.14,1042.36,495.84,330.13,77.91,37.64,40.80,50.27,55.40
Interest Expense,1,1,1,3,4,18,39,36,37,37
Common Equity/Total Assets,15.09,13.85,14.44,13.25,12.51,16.28,16.78,15.71,17.37,19.22
Long-Term Debt/Equity (%),0,0,0,0,0,30.40,32.13,30.18,28.28,24.49
Long-Term Debt/Capital (%),0,0,0,0,0,36.04,38.29,37.91,34.16,29.58
Long-Term Debt/Total Assets (%),0,0,0,0,0,9.17,10.45,9.64,9.06,8.11
Total Debt/Equity (%),0,0,0,0,0,30.40,32.31,30.43,28.56,24.78
Total Debt/Capital (%),0,0,0,0,0,36.04,38.51,38.23,34.50,29.93
Total Debt/Total Assets (%),0,0,0,0,0,9.17,10.51,9.72,9.15,8.21
Net Debt to Equity,-8.58,-9.52,-6.88,-9.44,-17.69,3.98,-3.71,-6.46,14.14,-11.84
Net Debt/Capital (%),-18.86,-23.35,-16.47,-25.61,-62.22,6.87,-7.23,-14.10,19.98,-24.76
EBITDA,1088,1160,1262,1367,1426,1553,1670,1653,2032,2210
EBITDA-CapEx,1004,1057,1164,1272,1272,1429,1543,1538,1899,2067
Operating Income (Loss),983,1054,1147,1240,1288,1371,1461,1461,1840,2033
