,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Accounts Receivable Turnover,17.81,16.81,10.09,6.88,6.51,5.59,6.72,8.43,7.08,6.27
Days Sales Outstanding,20.49,21.72,36.18,53.05,56.08,65.26,54.28,43.29,51.53,58.21
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,16.01,16.08,15.81,16.15,15.46,15.66,16.49,15.10,13.93,15.26
Accounts Payable Turnover Days,22.80,22.70,23.08,22.60,23.61,23.30,22.13,24.18,26.20,23.91
Cash Conversion Cycle,-2.31,-0.98,13.10,30.45,32.46,41.96,32.15,19.12,25.33,34.30
Inventory to Cash Days,20.49,21.72,36.18,53.05,56.08,65.26,54.28,43.29,51.53,58.21
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
