,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,34507,35239,35653,36534,38524,39815,44675,44791,50588,51412
+ Sales & Services Revenue,34507,35239,35653,36534,38524,39815,44675,44791,50588,51412
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",4387,4341,4081,4106,4658,468,114,-51,-644,116
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-4387,-4341,-4081,-4106,-4658,-468,-114,51,644,-116
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-3396,-4236,-3282,-2754,-3991,-2628,-6089,-6959,-6448,1858
"+ Interest Expense, Net",367,322,292,295,335,332,327,318,330,335
+ Interest Expense,367,322,292,295,335,332,327,318,330,335
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-3763,-4558,-3574,-3049,-4326,-2960,-6416,-7277,-6778,1523
Pretax Income,3396,4236,3282,2754,3991,2628,6089,6959,6448,-1858
- Income Tax Expense (Benefit),1116,1386,1111,877,802,468,1242,1383,1289,-494
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2280,2850,2171,1877,3189,2160,4847,5576,5159,-1364
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,3527,-106
+ Discontinued Operations,0,0,0,0,0,0,520,147,-3593,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,-520,-147,7120,-106
Income (Loss) Incl. MI,2280,2850,2171,1877,3189,2160,4847,5576,1632,-1258
- Minority Interest,0,0,0,0,0,0,0,0,33,53
"Net Income, GAAP",2280,2850,2171,1877,3189,2160,4847,5576,1599,-1311
- Preferred Dividends,17,104,116,116,116,148,169,115,114,105
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2263,2746,2055,1761,3073,2012,4678,5461,1485,-1416
Basic Weighted Avg Shares,464,431,401,373,362,348,328,312,295,271
"Basic EPS, GAAP",4.87,6.37,5.12,4.72,8.49,5.78,14.25,17.53,5.04,-5.22
Basic EPS from Cont Ops,4.91,6.61,5.41,5.03,8.81,6.21,14.77,17.89,17.50,-5.03
Diluted Weighted Avg Shares,470,438,407,377,368,353,334,316,299,271
"Diluted EPS, GAAP",4.81,6.27,5.05,4.67,8.36,5.70,14.03,17.31,4.96,-5.22
Diluted EPS from Cont Ops,4.85,6.50,5.34,4.97,8.67,6.12,14.53,17.67,17.25,-5.03
EBITDA,368,366,371,382,483,511,647,686,1086,847
EBITDA Margin (%),1.07,1.04,1.04,1.05,1.25,1.28,1.45,1.53,2.15,1.65
EBITA,0,0,0,0,0,0,521,568,710,494
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),6.61,8.09,6.09,5.14,8.28,5.43,10.85,12.45,3.16,-2.55
Sales per Employee,875812,876592,857043,839862,897995,871225,965111,1062405,924826,943339
Dividend per Share,0.77,1.31,1.49,1.61,1.77,2.15,2.40,2.49,3.39,3.80
Depreciation Expense,368,366,371,382,483,511,126,118,376,353
