,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,7529,9741,10777,12887,16326,16265,22249,27309,34148,27719
- Cash & Cash Equivalents,27,23,45,75,55,130,60,547,116,85
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,5875,5959,6556,7182,7717,8604,9542,11021,11062,12452
Enterprise Value,13377,15677,17288,19994,23988,24739,31731,37783,45094,40086
Total Capital,4381,4666,5485,6311,6996,8142,9337,11125,11989,13721
Total Debt/Capital (%),134.10,127.73,119.53,113.80,110.31,105.67,102.20,99.07,92.27,90.75
Total Debt / EV,0.44,0.38,0.38,0.36,0.32,0.35,0.30,0.29,0.25,0.31
EV/Sales,4.61,5.21,5.47,6.06,7.15,7.19,8.79,10.00,11.47,10.57
EV/EBITDA,9.88,11.00,11.43,12.98,13.95,14.69,17.77,20.40,24.61,20.86
EV/EBIT,14.13,15.67,16.13,18.69,19.53,21.72,26.35,30.27,37.70,31.49
EV/Cash Flow to Firm,12.26,12.20,17.44,18.54,18.61,21.80,28.97,33.69,25.75,27.45
EV/Free Cash Flow to Firm,11.57,11.50,15.74,17.20,17.57,20.25,26.46,30.78,24.24,25.32
Diluted Market Cap,7558,9760,10881,12952,16377,16204,22272,27415,34221,27740
Diluted Enterprise Value,13406,15696,17392,20059,24039,24678,31754,37889,45167,40107
EV per Share,74.99,87.36,96.97,112.27,134.43,136.92,175.49,208.40,248.30,220.42
TTM Sales,2902,3011,3159,3302,3357,3440,3610,3777,3930,3792
TTM EBITDA,1354,1425,1512,1540,1720,1684,1786,1852,1832,1922
TTM Operating Income,947,1001,1072,1070,1228,1139,1204,1248,1196,1273
TTM Cash Flow to Firm,1091,1285,992,1078,1289,1135,1095,1121,1751,1460
TTM Free Cash Flow to Firm,1156,1363,1099,1162,1365,1222,1199,1227,1860,1583
