,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.02,0.02,0.03,0.03,0.02,0.06,0.03,0.19,0.05,0.03
Current Ratio,0.45,0.53,0.43,0.33,0.31,0.37,0.63,0.66,0.73,0.44
Quick Ratio,0.37,0.39,0.37,0.25,0.23,0.29,0.26,0.37,0.30,0.29
CFO/Avg Current Liab,0.80,0.89,0.85,0.65,0.61,0.63,0.67,0.58,0.57,0.45
Common Equity/Total Assets,-9.91,-8.02,-6.21,-4.71,-3.70,-2.18,-0.90,0.42,3.56,4.57
Long-Term Debt/Equity (%),110.62,110.84,116.34,110.37,120.52,129.08,142.59,145.80,142.79,142.94
Long-Term Debt/Capital (%),119.39,116.78,107.09,91.25,92.77,92.96,93.48,84.58,86.92,80.14
Long-Term Debt/Total Assets (%),34.71,33.78,34.07,31.16,33.31,35.66,38.48,38.00,39.97,39.57
Total Debt/Equity (%),124.26,121.23,129.85,137.64,143.31,146.73,155.89,170.76,151.58,161.86
Total Debt/Capital (%),134.10,127.73,119.53,113.80,110.31,105.67,102.20,99.07,92.27,90.75
Total Debt/Total Assets (%),38.98,36.94,38.03,38.86,39.61,40.54,42.07,44.50,42.42,44.81
CFO/Total Liabilities,8.67,9.78,9.67,9.62,10.28,9.02,8.35,7.79,7.67,5.51
CFO/CapEx,13.85,14.04,11.02,15.19,19.07,15.93,13.30,13.45,13.22,9.01
Altman's Z-Score,0.66,0.78,0.79,0.80,0.94,0.89,1.11,1.19,1.43,1.12
