,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,45358,45600,46132,47248,51048,53762,59812,65398,67044,65984
+ Sales & Services Revenue,45358,45600,46132,47248,51048,53762,59812,65398,67044,65984
- Cost of Revenue,41171,40345,40932,42186,45500,46488,51445,56744,57983,57697
+ Cost of Goods & Services,41171,40345,40932,42186,45500,46488,51445,56744,57983,57697
Gross Profit,4187,5255,5200,5062,5548,7274,8367,8654,9061,8287
+ Other Operating Income,318,337,236,487,373,60,178,0,0,0
- Operating Expenses,-318,-337,-236,-487,-373,-60,-178,10,-62,-61
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-318,-337,-236,-487,-373,-60,-178,10,-62,-61
Operating Income (Loss),4187,5255,5200,5062,5548,7274,8367,8644,9123,8348
- Non-Operating (Income) Loss,32,-3,177,176,279,1436,1126,409,1573,1668
"+ Interest Expense, Net",350,340,443,663,651,668,653,591,569,623
+ Interest Expense,350,340,443,663,651,668,653,591,569,623
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-318,-343,-266,-487,-372,768,473,-182,1004,1045
Pretax Income,4155,5258,5023,4886,5269,5838,7241,8235,7550,6680
- Income Tax Expense (Benefit),1205,1644,1418,1133,3340,792,1011,1347,1235,948
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2950,3614,3605,3753,1929,5046,6230,6888,6315,5732
- Net Extraordinary Losses (Gains),-31,0,0,-1549,-73,0,0,55,0,0
+ Discontinued Operations,31,361,479,1549,73,0,0,-55,0,0
+ Extraord. & Accounting Changes,-62,-361,-479,-3098,-146,0,0,110,0,0
Income (Loss) Incl. MI,2981,3614,3605,5302,2002,5046,6230,6833,6315,5732
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",2981,3614,3605,5302,2002,5046,6230,6833,6315,5732
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2981,3614,3605,5302,2002,5046,6230,6833,6315,5732
Basic Weighted Avg Shares,321,317,310,299,288,285,282,280,276,264
"Basic EPS, GAAP",9.29,11.41,11.62,17.71,6.96,17.74,22.09,24.40,22.85,21.74
Basic EPS from Cont Ops,9.19,11.41,11.62,12.54,6.70,17.74,22.09,24.60,22.85,21.74
Diluted Weighted Avg Shares,327,322,315,303,291,287,284,281,277,265
"Diluted EPS, GAAP",9.13,11.21,11.46,17.49,6.89,17.59,21.95,24.30,22.76,21.66
Diluted EPS from Cont Ops,9.04,11.21,11.46,12.38,6.64,17.59,21.95,24.50,22.76,21.66
EBITDA,5177,6249,6226,6277,6743,8435,9556,9934,10487,9752
EBITDA Margin (%),11.41,13.70,13.50,13.29,13.21,15.69,15.98,15.19,15.64,14.78
EBITA,4187,5255,5200,5062,5548,7274,8367,8644,9123,8348
EBIT,4187,5255,5200,5062,5548,7274,8367,8644,9123,8348
Gross Margin (%),9.23,11.52,11.27,10.71,10.87,13.53,13.99,13.23,13.52,12.56
Operating Margin (%),9.23,11.52,11.27,10.71,10.87,13.53,13.99,13.22,13.61,12.65
Profit Margin (%),6.57,7.93,7.81,11.22,3.92,9.39,10.42,10.45,9.42,8.69
Sales per Employee,394417,407143,366127,487093,510480,512019,543745,573667,588105,568828
Dividend per Share,4.80,5.56,6.23,6.84,7.52,8.25,9.06,9.87,10.64,11.44
Depreciation Expense,990,994,1026,1215,1195,1161,1189,1290,1364,1404
