,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,270,1005,1295,1449,2542,2020,1960,2108,4069,1498
+ Depreciation & Amortization,161,333,374,610,535,586,662,751,1009,1031
+ Non-Cash Items,230,17,-37,232,-762,23,66,151,-1868,902
+ Stock-Based Compensation,64,97,111,124,135,130,139,139,188,155
+ Deferred Income Taxes,-15,21,-108,114,-651,27,-33,92,537,-593
+ Asset Impairment Charge,190,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-9,-101,-40,-6,-246,-134,-40,-80,-2593,1340
+ Chg in Non-Cash Work Cap,53,108,-321,-142,-230,-96,-29,-129,-87,123
+ (Inc) Dec in Accts Receiv,29,-78,-45,-65,-135,-44,-30,-149,-5,20
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-15,52,-21,14,-88,-33,34,69,-150,166
+ Inc (Dec) in Other,39,134,-255,-91,-7,-19,-33,-49,68,-63
+ Net Cash From Disc Ops,21,51,0,0,0,0,0,0,0,0
Cash from Operating Activities,735,1514,1311,2149,2085,2533,2659,2881,3123,3554
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-179,-250,-277,-365,-357,-280,-305,-410,-452,-482
+ Acq of Fixed Prod Assets,-179,-250,-277,-365,-357,-280,-305,-410,-452,-482
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-26,-1250,1084,-70,-327,-229,9,4,-5049,670
+ Dec in LT Investment,16,54,1089,0,0,77,9,4,1,743
+ Inc in LT Investment,-42,-1304,-5,-70,-327,-306,0,0,-5050,-73
+ Net Cash From Acq & Div,-2241,1697,-3811,-425,449,-1246,-292,-9446,1054,-59
+ Cash from Divestitures,0,2274,0,0,1199,0,60,0,1237,0
+ Cash for Acq of Subs,-2241,-577,-3811,-425,-750,-1246,-352,-9446,-183,-59
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-77,-665,-294,-38,327,0,-6,22,3661,548
+ Net Cash From Disc Ops,-2,-504,0,0,0,0,0,0,0,0
Cash from Investing Activities,-2523,-468,-3298,-898,92,-1755,-594,-9830,-786,677
+ Dividends Paid,-75,-299,-331,-409,-476,-555,-621,-669,-747,-853
+ Net Cash From Debt,1320,-552,3130,-949,-275,1330,10,7602,-2639,12065
+ Cash From Debt,3833,0,4158,0,984,2213,10,9606,0,15782
+ Repayments of Debt,-2513,-552,-1028,-949,-1259,-883,0,-2004,-2639,-3717
+ Cash (Repurchase) of Equity,-77,-690,-705,-104,-1037,-1278,-1525,-1321,-320,-705
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-77,-690,-705,-104,-1037,-1278,-1525,-1321,-320,-705
+ Other Financing Activities,-49,207,-118,0,-183,40,383,1132,65732,-12348
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,1119,-1334,1976,-1462,-1971,-463,-1753,6744,62026,-1841
Effect of Foreign Exchange Rates,18,-21,-14,-9,12,-11,4,8,-6,-23
Net Changes in Cash,-669,-288,-11,-211,206,315,312,-205,64363,2390
EBITDA,1116,1910,2212,2857,2950,3203,3337,3889,4560,4762
EBITDA Margin (%),62.17,45.25,47.24,47.95,50.57,51.04,50.97,47.17,49.74,49.42
Net Cash Paid for Acquisitions,2241,-1697,3811,425,-449,1246,292,9446,-1054,59
Free Cash Flow,556,1264,1034,1784,1728,2253,2354,2471,2671,3072
Free Cash Flow to Firm,586,1333,1110,1911,0,2449,2579,2743,2973,3582
Free Cash Flow to Equity,1876,712,4164,835,1453,3583,2364,10073,32,15137
Free Cash Flow per Basic Share,1.43,2.22,1.86,3.00,2.93,3.92,4.20,4.48,4.75,5.50
Price/Free Cash Flow,19.32,14.46,18.09,13.44,17.16,15.32,17.62,19.08,21.62,14.26
Cash Flow to Net Income,2.89,1.54,1.03,1.51,0.83,1.27,1.38,1.38,0.77,2.46
