,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,44259,50245,53313,57133,53562,66692,67979,87219,154300,156947
"+ Cash, Cash Equivalents & STI",1035,1852,656,430,551,724,841,583,607,1799
+ Cash & Cash Equivalents,961,652,627,407,535,724,841,583,607,1799
+ ST Investments,74,1200,29,23,16,0,0,0,0,0
+ Accounts & Notes Receiv,482,471,700,777,903,953,988,1230,5701,6551
"+ Accounts Receivable, Net",482,471,700,777,903,953,988,1230,1208,1169
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,4493,5382
+ Inventories,0,0,0,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,42742,47922,51957,55926,52108,65015,66150,85406,147992,148597
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,20559,18034,24674,24870,24702,26099,26514,38981,39202,37391
"+ Property, Plant & Equip, Net",891,874,1037,1129,1246,1241,1536,1713,1699,1767
"+ Property, Plant & Equip",1177,1301,1623,1936,2276,2507,3042,3464,3632,3865
- Accumulated Depreciation,286,427,586,807,1030,1266,1506,1751,1933,2098
+ LT Investments & Receivables,324,379,299,432,0,0,0,0,0,0
+ LT Investments,324,379,299,432,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,19344,16781,23338,23309,23456,24858,24978,37268,37503,35624
+ Total Intangible Assets,18905,16315,22837,22711,22485,23547,23600,35699,34859,34201
+ Goodwill,9501,8535,12079,12291,12216,13085,13342,21291,21123,21111
+ Other Intangible Assets,9404,7780,10758,10420,10269,10462,10258,14408,13736,13090
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,439,466,501,598,971,1311,1378,1569,2644,1423
Total Assets,64818,68279,77987,82003,78264,92791,94493,126200,193502,194338
+ Payables & Accruals,644,679,729,749,817,906,934,1192,1114,1441
+ Accounts Payable,343,337,398,388,462,521,505,639,703,866
+ Accrued Taxes,0,0,0,0,0,0,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
