,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),11.75,14.08,16.48,16.38,5.76,16.02,31.59,19.07,14.60,21.25
Return on Assets (%),2.68,3.02,3.24,2.65,0.80,1.97,4.04,2.59,1.92,2.69
Return on Capital (%),5.84,6.57,6.96,6.23,3.51,5.66,8.94,6.76,5.59,6.75
Return on Invested Capital (%),5.03,5.46,5.85,5.32,2.90,4.46,4.89,5.16,3.64,4.93
Gross Margin (%),42.48,40.36,43.81,43.59,44.17,41.09,44.95,48.57,43.53,36.96
EBITDA Margin (%),32.43,32.25,38.10,37.96,26.09,32.60,40.46,42.82,32.39,32.88
Operating Margin (%),18.99,19.86,24.43,23.27,11.08,17.49,24.91,23.66,15.20,19.00
Incremental Operating Margin (%),-218.18,30.38,-62.65,14.65,-66.28,335.99,-59.01,49.33,-47.70,33.25
Pretax Margin (%),14.98,16.41,20.71,17.49,4.64,11.70,30.54,17.16,11.15,14.42
Profit Margin (%),10.01,11.07,13.81,12.53,3.82,9.54,22.20,15.38,10.42,12.07
Net Income to Common Margin (%),9.62,10.70,13.50,12.30,3.66,9.47,22.13,15.31,10.35,12.04
Effective Tax Rate (%),33.18,32.52,32.90,27.33,13.30,16.33,27.48,11.24,10.36,18.83
Dvd Payout Ratio (%),107.18,94.24,82.00,81.71,242.18,102.86,54.14,87.34,125.83,87.49
Sustainable Growth Rate (%),-0.84,0.81,2.97,3.00,-8.19,-0.46,14.49,2.41,-3.77,2.66
