,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,57146,77344,95274,80969,92907,120713,125723,159760,264400,347615
- Cash & Cash Equivalents,3830,3872,3666,4582,6536,7321,2338,3657,3819,2067
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,9,15,19,73,76,1080,92,184,176,126
+ Total Debt,5213,8056,7979,10305,13647,10299,15804,16595,16885,16239
Enterprise Value,56971,80588,98820,85309,98595,124683,139181,172858,277552,361767
Total Capital,22913,25249,24701,27113,28305,23436,21415,25207,26615,27001
Total Debt/Capital (%),22.75,31.91,32.30,38.01,48.21,43.94,73.80,65.84,63.44,60.14
Total Debt / EV,0.09,0.10,0.08,0.12,0.14,0.08,0.11,0.10,0.06,0.04
EV/Sales,2.46,4.11,4.95,4.02,4.31,5.80,6.24,7.04,9.80,12.68
EV/EBITDA,8.15,17.12,19.69,15.89,15.17,16.86,19.82,21.15,30.51,36.90
EV/EBIT,10.27,24.21,27.51,22.04,19.99,21.55,24.04,25.24,36.77,43.69
EV/Cash Flow to Firm,9.72,17.97,33.94,17.06,17.62,21.66,26.82,25.39,36.67,48.96
EV/Free Cash Flow to Firm,8.19,13.32,21.78,14.00,12.71,14.21,21.27,19.56,29.40,36.64
Diluted Market Cap,55507,74813,91865,78097,88854,118045,122855,152397,252764,330946
Diluted Enterprise Value,56899,79013,96196,83893,96040,122103,136414,165519,266005,345243
EV per Share,51.01,72.56,89.41,77.49,89.63,117.96,145.35,180.70,291.04,380.73
TTM Sales,23113,19616,19959,21222,22871,21493,22320,24540,28318,28541
TTM EBITDA,6994,4708,5020,5368,6499,7394,7022,8174,9096,9803
TTM Operating Income,5548,3329,3592,3871,4931,5785,5790,6850,7548,8280
TTM Cash Flow to Firm,5862,4486,2912,5001,5595,5757,5189,6808,7569,7389
TTM Free Cash Flow to Firm,6956,6052,4538,6093,7758,8776,6543,8837,9442,9873
