,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,19.93,25.61,25.65,26.62,25.23,25.76,26.49,11.21,20.99,26.88
Days Sales Outstanding,18.32,14.25,14.23,13.71,14.47,14.17,13.78,32.55,17.39,13.58
Inventory Turnover,25.95,31.69,29.96,28.96,25.40,23.94,20.98,14.39,17.52,19.60
Days Inventory Outstanding,14.06,11.52,12.18,12.60,14.37,15.24,17.40,25.36,20.84,18.62
Accounts Payable Turnover,16.15,23.26,19.55,18.67,19.16,20.02,18.62,15.16,20.24,20.62
Accounts Payable Turnover Days,22.60,15.69,18.67,19.55,19.05,18.23,19.61,24.08,18.03,17.70
Cash Conversion Cycle,9.78,10.08,7.75,6.76,9.79,11.18,11.57,33.83,20.19,14.49
Inventory to Cash Days,4.25,2.73,2.05,1.11,0.10,-1.08,-3.62,7.19,-3.45,-5.04
Inventories,1012,1004,863,1094,1359,1522,1851,1614,1795,2279
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,1012,1004,863,1094,1359,1522,1851,1614,1795,2279
