,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,261,697,625,507,476,461,428,621,648,651
Diluted Weighted Avg Shares,280,734,687,556,492,466,444,484,644,655
Basic Weighted Avg Shares,280,717,668,552,489,464,443,484,644,650
Revenue per Share,95.44,59.45,61.33,72.75,86.28,95.94,103.23,35.83,46.40,75.30
EBITDA per Share,10.63,9.15,13.26,14.14,13.87,12.07,13.57,-18.00,-4.24,6.30
Operating Income per Share,6.99,7.04,10.85,10.85,9.75,7.42,8.35,-22.89,-7.86,2.77
"Basic EPS, GAAP",-6.55,4.02,11.39,4.85,3.92,3.04,3.80,-18.36,-3.09,0.20
Basic EPS from Cont Ops,-6.55,4.02,11.39,4.85,3.92,3.04,3.80,-18.36,-3.09,0.20
"Diluted EPS, GAAP",-6.55,3.93,11.07,4.81,3.90,3.03,3.79,-18.36,-3.09,0.19
Diluted EPS from Cont Ops,-6.55,3.93,11.07,4.81,3.90,3.03,3.79,-18.36,-3.09,0.19
Dividend per Share,0,0.20,0.42,0.41,0.40,0.40,0.40,0.09,0,0
Cash Flow per Share,2.41,4.29,9.35,11.81,9.70,7.61,8.60,-13.52,1.09,3.34
Free Cash Flow per Basic Share,-8.70,-3.11,0.15,1.44,-2.51,-0.46,8.38,-13.88,0.78,2.79
Cash & Equivalents per Share,35.44,10.47,10.01,12.53,10.65,10.33,8.94,11.04,19.19,13.78
Book Value per Share,-43.26,-12.27,-1.96,3.24,7.08,0.31,5.30,-10.71,-13.33,-13.07
Tangible Book Value per Share,-34.96,-6.18,-1.13,-4.89,-4.98,-13.89,-14.70,-20.90,-20.72,-18.36
