,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,0,13.30,3.76,9.64,13.26,10.47,7.44,0,0,65.14
Price/Earnings Average,-2.77,9.68,3.96,7.88,12.11,14.09,8.12,-0.83,-6.58,78.19
Price/Earnings High,-4.16,13.37,4.94,10.45,13.89,19.42,9.79,-1.68,-8.43,109.69
Price/Earnings Low,-1.94,6.24,3.00,5.13,9.99,9.73,6.37,-0.45,-4.75,59.66
Price/Book Value,-0.57,-4.36,-21.84,14.40,7.35,103.98,5.34,-1.51,-1.36,-0.97
Price/Book Value Average,-0.42,-3.17,-23.03,11.78,6.71,139.96,5.83,-1.43,-1.53,-1.17
Price/Book Value High,-0.63,-4.38,-28.68,15.62,7.70,193.00,7.03,-2.87,-1.96,-1.64
Price/Book Value Low,-0.29,-2.04,-17.40,7.66,5.54,96.66,4.57,-0.77,-1.10,-0.89
Price/Tangible Book Value,-0.71,-8.64,-37.92,-9.55,-10.45,-2.29,-1.93,-0.77,-0.87,-0.69
Price/Tangible Book Value Average,-0.52,-6.29,-39.99,-7.81,-9.54,-3.08,-2.10,-0.73,-0.98,-0.83
Price/Tangible Book Value High,-0.78,-8.69,-49.79,-10.36,-10.94,-4.25,-2.53,-1.47,-1.26,-1.17
Price/Tangible Book Value Low,-0.36,-4.05,-30.21,-5.09,-7.87,-2.13,-1.65,-0.39,-0.71,-0.63
Price/Sales,0.26,0.90,0.70,0.64,0.60,0.33,0.27,0.45,0.39,0.17
Price/Sales Average,0.19,0.65,0.74,0.52,0.55,0.45,0.30,0.43,0.44,0.20
Price/Sales High,0.29,0.90,0.92,0.70,0.63,0.62,0.36,0.86,0.56,0.28
Price/Sales Low,0.13,0.42,0.56,0.34,0.45,0.31,0.23,0.23,0.32,0.15
Price/Cash Flow,10.29,12.44,4.58,3.95,5.36,4.18,3.29,-1.19,16.53,3.81
Price/Cash Flow Average,7.54,9.05,4.83,3.23,4.90,5.63,3.59,-1.13,18.62,4.57
Price/Cash Flow High,11.29,12.51,6.01,4.29,5.62,7.76,4.33,-2.28,23.87,6.41
Price/Cash Flow Low,5.27,5.84,3.65,2.10,4.04,3.89,2.82,-0.61,13.46,3.49
Price/Free Cash Flow,1.83,4.67,2.37,2.12,2.39,2.04,3.21,-1.23,12.82,3.29
Price/Free Cash Flow Average,1.34,3.40,2.50,1.73,2.18,2.74,3.51,-1.16,14.44,3.95
Price/Free Cash Flow High,2.01,4.70,3.12,2.30,2.50,3.78,4.23,-2.34,18.50,5.54
Price/Free Cash Flow Low,0.94,2.19,1.89,1.13,1.80,1.89,2.75,-0.63,10.43,3.01
EV/Sales,0.52,1.12,1.00,1.04,1.06,0.99,0.91,2.55,1.52,0.88
EV/Sales Average,0.76,1.03,1.18,1.08,1.12,1.21,1.01,2.90,1.98,1.09
EV/Sales High,0.85,1.27,1.35,1.24,1.20,1.37,1.07,3.46,2.10,1.17
EV/Sales Low,0.71,0.81,1.01,0.91,1.03,1.07,0.95,2.65,1.85,1.04
EV/EBITDA,4.71,7.29,4.63,5.33,6.59,7.89,6.94,0,0,10.49
EV/EBITDA Average,6.85,6.71,5.46,5.56,6.98,9.59,7.71,-5.77,-21.63,12.98
EV/EBITDA High,7.64,8.28,6.24,6.36,7.47,10.93,8.16,-6.88,-23.00,13.95
EV/EBITDA Low,6.37,5.24,4.68,4.69,6.40,8.50,7.23,-5.27,-20.30,12.40
EV/EBIT,7.16,9.48,5.66,6.95,9.38,12.83,11.28,0,0,23.89
EV/EBIT Average,10.42,8.72,6.67,7.24,9.93,15.61,12.54,-4.54,-11.66,29.55
EV/EBIT High,11.62,10.77,7.62,8.29,10.62,17.78,13.27,-5.41,-12.39,31.77
EV/EBIT Low,9.69,6.81,5.72,6.11,9.10,13.84,11.77,-4.14,-10.94,28.24
Last Price,24.78,53.42,42.80,46.69,52.03,31.83,28.30,16.15,18.07,12.72
High Price,27.20,53.70,56.20,50.64,54.48,59.08,37.23,30.78,26.09,21.42
Low Price,12.70,25.06,34.10,24.85,39.21,29.59,24.23,8.25,14.71,11.65
Enterprise Value,14017,47860,41041,41671,44740,44188,41736,44194,45425,42998
Enterprise Value Average,20400,44017,48362,43393,47352,53747,46390,50271,59062,53182
Enterprise Value High,22760,54364,55275,49712,50676,61225,49106,59905,62778,57184
Enterprise Value Low,18975,34389,41471,36628,43415,47641,43539,45903,55407,50827
