,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.67,0.54,0.46,0.46,0.34,0.26,0.21,0.41,0.65,0.42
Current Ratio,1.04,0.90,0.74,0.74,0.61,0.48,0.45,0.67,0.91,0.71
Quick Ratio,0.78,0.67,0.57,0.57,0.46,0.36,0.30,0.50,0.73,0.52
CFO/Avg Current Liab,0.06,0.23,0.46,0.48,0.33,0.21,0.21,-0.38,0.04,0.11
Common Equity/Total Assets,-26.71,-19.54,-2.53,3.21,6.55,0.23,3.78,-10.74,-12.99,-13.14
Long-Term Debt/Equity (%),0,802.18,325.29,594.16,573.38,0,0,0,0,0
Long-Term Debt/Capital (%),278.84,173.24,94.79,86.53,79.18,85.06,80.86,106.43,112.36,110.70
Long-Term Debt/Total Assets (%),36.31,37.00,37.93,43.86,43.80,48.17,48.13,58.98,63.45,60.18
Total Debt/Equity (%),-615.12,886.78,364.88,643.17,638.44,-20288.17,-28342.37,-597.36,-628.77,-753.35
Total Debt/Capital (%),305.10,191.51,106.33,93.67,88.16,99.59,93.65,119.38,123.01,124.17
Total Debt/Total Assets (%),39.73,40.90,42.55,47.48,48.77,56.40,55.74,66.15,69.46,67.51
CFO/Total Liabilities,1.50,7.38,14.64,13.74,9.99,5.80,6.35,-9.50,0.95,3.08
CFO/CapEx,0.22,0.58,1.02,1.14,0.79,0.94,38.93,-37.82,3.45,6.04
Altman's Z-Score,0.59,1.76,1.78,1.59,1.55,0.96,1.03,-0.54,0.08,0.68
