,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,11860,11499,7669,7517,7447,7785,7769,7607,5783,7902
+ Sales & Services Revenue,11860,11499,7669,7517,7447,7785,7769,7607,5783,7902
- Cost of Revenue,7299,6633,3656,3242,3079,3527,3417,3210,3070,5015
+ Cost of Goods & Services,7299,6633,3656,3242,3079,3527,3417,3210,3070,5015
Gross Profit,4561,4866,4013,4275,4368,4258,4352,4397,2713,2887
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1525,1594,1182,1227,1300,1406,1512,1594,1289,1513
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,1525,1594,1182,1227,1300,1406,1512,1594,1289,1513
Operating Income (Loss),3036,3272,2831,3048,3068,2852,2840,2803,1424,1374
- Non-Operating (Income) Loss,1727,908,763,498,1156,567,685,832,903,459
"+ Interest Expense, Net",1003,1019,867,885,899,957,978,991,906,509
+ Interest Expense,1006,1024,871,888,901,963,994,1001,918,513
- Interest Income,3,5,4,3,2,6,16,10,12,4
+ Other Non-Op (Income) Loss,724,-111,-104,-387,257,-390,-293,-159,-3,-50
Pretax Income,1309,2364,2068,2550,1912,2285,2155,1971,521,915
- Income Tax Expense (Benefit),180,781,465,648,784,458,409,502,503,201
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1129,1583,1603,1902,1128,1827,1746,1469,18,714
- Net Extraordinary Losses (Gains),0,-154,921,0,0,0,0,0,1498,-42
+ Discontinued Operations,2,154,-921,0,0,0,1010,829,-1498,42
+ Extraord. & Accounting Changes,-2,-308,1842,0,0,0,-1010,-829,2996,-84
Income (Loss) Incl. MI,1129,1737,682,1902,1128,1827,1746,1469,-1480,756
- Minority Interest,-1,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",1130,1737,682,1902,1128,1827,1746,1469,-1480,756
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1130,1737,682,1902,1128,1827,1746,1469,-1480,756
Basic Weighted Avg Shares,609,654,670,678,685,704,729,769,763,736
"Basic EPS, GAAP",1.86,2.66,1.02,2.81,1.65,2.59,2.40,1.91,-1.94,1.03
Basic EPS from Cont Ops,1.85,2.42,2.39,2.81,1.65,2.59,2.40,1.91,0.02,0.97
Diluted Weighted Avg Shares,663,666,673,680,687,709,737,769,765,737
"Diluted EPS, GAAP",1.70,2.61,1.01,2.80,1.64,2.58,2.37,1.91,-1.94,1.03
Diluted EPS from Cont Ops,1.70,2.38,2.38,2.80,1.64,2.58,2.37,1.91,0.02,0.97
EBITDA,4419,4737,3773,4054,4173,4024,4120,4162,2545,2607
EBITDA Margin (%),37.26,41.19,49.20,53.93,56.04,51.69,53.03,54.71,44.01,32.99
EBITA,3036,3272,2831,3048,3068,2852,2840,2803,1424,1374
EBIT,3036,3272,2831,3048,3068,2852,2840,2803,1424,1374
Gross Margin (%),38.46,42.32,52.33,56.87,58.65,54.69,56.02,57.80,46.91,36.54
Operating Margin (%),25.60,28.45,36.91,40.55,41.20,36.63,36.56,36.85,24.62,17.39
Profit Margin (%),9.53,15.11,8.89,25.30,15.15,23.47,22.47,19.31,-25.59,9.57
Sales per Employee,654959,661204,599187,592403,595189,625603,632655,395415,637105,1210663
Dividend per Share,1.44,1.48,1.50,1.52,1.56,1.61,1.64,1.66,1.68,1.07
Depreciation Expense,1383,1465,942,1006,1105,1172,1280,1359,1121,1233
