,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3,81,482,361,672,1106,1656,1453,4002,3975
ST Debt,2,9,7,8,1,66,167,100,107,112
LT Debt,1,72,475,354,671,1041,1489,1353,3895,3864
Total Debt/EBITDA,0.00,0.12,0.98,0.68,1.04,1.34,1.92,1.59,3.80,2.68
Net Debt/EBITDA,-0.71,-0.16,0.72,0.47,0.82,1.25,1.39,1.10,3.35,2.23
Total Debt/EBIT,0.01,0.17,1.63,1.10,1.56,1.91,2.84,2.39,6.33,4.74
Net Debt/EBIT,-0.92,-0.23,1.19,0.76,1.24,1.78,2.07,1.65,5.58,3.94
EBITDA to Interest Expense,258.08,140.52,61.52,35.65,30.92,22.33,12.89,20.24,15.28,11.93
EBITDA-CapEx/Interest Expense,159.29,77.20,35.33,21.37,19.24,13.60,8.96,14.44,9.66,8.47
EBIT to Interest Expense,197.50,99.81,36.88,22.08,20.61,15.66,8.70,13.53,9.17,6.74
Interest Expense,3,5,8,15,21,37,67,45,69,124
Common Equity/Total Assets,18.47,21.65,32.18,35.04,33.81,35.01,34.26,38.88,28.90,30.92
Long-Term Debt/Equity (%),0.02,1.60,15.39,10.58,17.67,28.86,36.72,31.11,76.12,71.57
Long-Term Debt/Capital (%),0.10,4.97,21.98,15.78,23.39,29.03,32.98,28.65,50.44,47.39
Long-Term Debt/Total Assets (%),0.02,1.15,9.12,6.60,10.35,14.71,17.87,16.11,30.30,28.70
Total Debt/Equity (%),0.08,1.80,15.62,10.80,17.70,30.68,40.85,33.41,78.22,73.64
Total Debt/Capital (%),0.30,5.58,22.31,16.12,23.44,30.86,36.69,30.77,51.83,48.75
Total Debt/Total Assets (%),0.06,1.29,9.25,6.74,10.37,15.63,19.88,17.30,31.13,29.53
Net Debt to Equity,-11.45,-2.41,11.45,7.45,14.06,28.50,29.66,23.10,68.88,61.15
Net Debt/Capital (%),-82.05,-8.60,17.39,11.70,19.56,29.31,27.64,22.13,47.04,42.73
EBITDA,689,670,494,531,648,825,862,911,1053,1483
EBITDA-CapEx,425,368,283,318,403,502,600,650,665,1053
Operating Income (Loss),527,476,296,329,432,578,582,609,632,838
