,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.47,0.17,0.11,0.09,0.09,0.04,0.07,0.09,0.07,0.13
Current Ratio,2.22,2.25,1.89,1.90,1.92,1.84,1.69,1.68,1.50,1.63
Quick Ratio,2.05,2.02,1.72,1.73,1.76,1.67,1.55,1.57,1.40,1.52
CFO/Avg Current Liab,0.46,0.29,0.55,0.32,0.28,0.22,0.26,0.51,0.22,0.34
Common Equity/Total Assets,18.47,21.65,32.18,35.04,33.81,35.01,34.26,38.88,28.90,30.92
Long-Term Debt/Equity (%),0.02,1.60,15.39,10.58,17.67,28.86,36.72,31.11,76.12,71.57
Long-Term Debt/Capital (%),0.10,4.97,21.98,15.78,23.39,29.03,32.98,28.65,50.44,47.39
Long-Term Debt/Total Assets (%),0.02,1.15,9.12,6.60,10.35,14.71,17.87,16.11,30.30,28.70
Total Debt/Equity (%),0.08,1.80,15.62,10.80,17.70,30.68,40.85,33.41,78.22,73.64
Total Debt/Capital (%),0.30,5.58,22.31,16.12,23.44,30.86,36.69,30.77,51.83,48.75
Total Debt/Total Assets (%),0.06,1.29,9.25,6.74,10.37,15.63,19.88,17.30,31.13,29.53
CFO/Total Liabilities,28.78,17.40,30.13,18.90,13.87,10.34,12.31,27.56,7.53,14.01
CFO/CapEx,1.69,1.03,3.05,1.79,1.52,1.11,2.00,4.27,1.50,2.63
Altman's Z-Score,5.54,5.18,4.41,5.06,4.93,4.49,4.19,4.80,4.19,4.87
