,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Current Assets,6072,5583,5208,4780,5085,7673,4885,5617,12047,6834
"+ Cash, Cash Equivalents & STI",2187,1914,2104,924,855,3371,756,772,564,484
+ Cash & Cash Equivalents,1614,1181,1222,885,822,3220,686,733,536,475
+ ST Investments,574,733,882,39,33,151,71,39,28,8
+ Accounts & Notes Receiv,2247,1985,1826,2186,2474,2442,2099,2510,2885,3136
"+ Accounts Receivable, Net",1858,1620,1594,1931,2146,2131,1854,2184,2342,2827
"+ Notes Receivable, Net",117,90,102,118,149,148,97,144,104,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",271,274,130,137,179,163,148,182,440,309
+ Inventories,1372,1300,1173,1549,1621,1678,1815,2091,2215,2908
+ Raw Materials,106,85,75,184,182,164,239,267,274,0
+ Work In Process,732,689,640,723,766,851,881,1090,1129,0
+ Finished Goods,533,527,459,643,673,663,695,734,812,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,2908
+ Other ST Assets,266,384,104,120,135,182,215,244,6383,306
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,7203,6712,6849,10710,10235,9904,14853,14724,13897,23130
"+ Property, Plant & Equip, Net",1824,1664,1568,1937,1856,1768,2293,2266,2123,2865
"+ Property, Plant & Equip",5153,4863,4737,5187,5215,5187,5811,6040,5898,2865
- Accumulated Depreciation,3328,3199,3169,3249,3359,3418,3518,3774,3775,0
+ LT Investments & Receivables,1019,1092,850,842,801,748,765,774,788,1105
+ LT Investments,1019,1092,850,842,801,748,765,774,788,1105
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,4360,3956,4431,7930,7578,7388,11796,11684,10986,19161
+ Total Intangible Assets,4360,3956,3826,7894,7520,7237,11669,11579,10876,19079
+ Goodwill,3171,2943,2903,5587,5504,5454,7870,8060,7740,10629
+ Other Intangible Assets,1188,1013,923,2307,2016,1783,3799,3520,3136,8451
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,0,0,605,36,58,150,127,104,111,81
Total Assets,13274,12295,12057,15490,15320,17577,19738,20341,25944,29964
+ Payables & Accruals,2436,2127,2004,2387,2559,2565,2339,3094,4135,3972
+ Accounts Payable,1252,1092,1035,1300,1430,1413,1112,1668,1732,2051
+ Accrued Taxes,224,140,128,153,199,167,195,236,250,375
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,961,895,842,934,930,984,1032,1189,2153,1547
+ ST Debt,817,223,362,1008,638,587,810,3,1724,3763
+ ST Borrowings,817,223,362,1008,638,587,810,3,1724,3763
