,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,524,689,1023,1102,1053,1470,1788,3928,3838,3413
ST Debt,0,0,125,0,0,0,400,40,45,1179
LT Debt,524,689,898,1102,1053,1470,1388,3888,3793,2235
Total Debt/EBITDA,1.07,1.27,1.75,1.64,1.39,1.78,2.18,4.37,3.51,2.76
Net Debt/EBITDA,0.36,0.67,0.50,1.24,1.04,1.45,1.60,4.02,3.27,2.56
Total Debt/EBIT,1.25,1.47,2.04,2.07,1.77,2.25,2.86,5.79,5.05,3.65
Net Debt/EBIT,0.42,0.78,0.59,1.56,1.33,1.83,2.10,5.32,4.70,3.38
EBITDA to Interest Expense,20.68,21.41,20.58,15.05,17.89,17.98,13.97,16.30,12.90,9.12
EBITDA-CapEx/Interest Expense,17.87,18.19,17.30,7.85,13.19,15.92,11.68,13.59,11.51,8.29
EBIT to Interest Expense,17.75,18.47,17.61,11.89,14.03,14.22,10.63,12.29,8.97,6.91
Interest Expense,24,25,28,45,42,46,59,55,85,136
Common Equity/Total Assets,44.50,47.87,45.12,46.70,52.31,53.84,47.12,31.84,34.59,37.83
Long-Term Debt/Equity (%),54.50,74.30,85.85,109.78,96.25,130.40,103.04,214.88,197.63,99.74
Long-Term Debt/Capital (%),34.95,37.82,38.66,42.83,37.86,41.31,33.91,59.69,56.92,34.23
Long-Term Debt/Total Assets (%),23.91,29.11,31.17,34.99,31.88,37.89,28.38,47.88,46.43,27.14
Total Debt/Equity (%),54.50,74.30,97.80,109.78,96.25,130.40,132.74,217.10,200.00,152.33
Total Debt/Capital (%),34.95,37.82,44.04,42.83,37.86,41.31,43.69,60.31,57.60,52.29
Total Debt/Total Assets (%),23.91,29.11,35.51,34.99,31.88,37.89,36.56,48.37,46.99,41.46
Net Debt to Equity,18.35,39.37,28.20,82.78,72.14,106.17,97.35,199.71,185.93,141.07
Net Debt/Capital (%),15.32,24.37,18.49,36.10,31.35,36.43,36.26,57.91,55.41,50.37
EBITDA,490,544,585,673,758,825,822,900,1093,1235
EBITDA-CapEx,424,462,491,351,559,731,687,750,975,1123
Operating Income (Loss),421,469,500,532,595,653,625,679,760,936
