,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,4872,5915,7533,8747,13386,14594,14476,18818,16878,19561
- Cash & Cash Equivalents,348,324,728,271,264,273,477,275,225,252
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,524,689,1023,1102,1053,1470,1788,3928,3838,3413
Enterprise Value,5049,6280,7828,9578,14176,15791,15787,22471,20492,22722
Total Capital,1500,1823,2322,2573,2782,3560,4092,6513,6664,6528
Total Debt/Capital (%),34.95,37.82,44.04,42.83,37.86,41.31,43.69,60.31,57.60,52.29
Total Debt / EV,0.10,0.11,0.13,0.12,0.07,0.09,0.11,0.17,0.19,0.15
EV/Sales,1.97,2.33,2.70,2.31,3.27,3.62,3.49,4.50,3.59,3.75
EV/EBITDA,10.30,11.55,13.39,14.24,18.69,19.13,19.21,24.98,18.76,18.40
EV/EBIT,12.00,13.38,15.65,18.02,23.83,24.19,25.26,33.11,26.97,24.27
EV/Cash Flow to Firm,12.51,14.02,17.15,17.55,19.53,24.17,24.47,32.88,40.07,24.41
EV/Free Cash Flow to Firm,10.74,11.86,14.24,11.04,15.32,21.11,20.24,26.98,32.60,21.79
Diluted Market Cap,5060,6205,7743,9070,13858,15168,14715,19089,17051,19710
Diluted Enterprise Value,5236,6570,8038,9901,14648,16366,16026,22743,20665,22871
EV per Share,42.25,53.13,66.17,82.21,121.89,138.15,137.16,193.51,174.70,192.39
TTM Sales,2558,2694,2897,4143,4330,4362,4529,4994,5709,6061
TTM EBITDA,490,544,585,673,758,825,822,900,1093,1235
TTM Operating Income,421,469,500,532,595,653,625,679,760,936
TTM Cash Flow to Firm,403,448,456,546,726,653,645,684,511,931
TTM Free Cash Flow to Firm,470,530,550,868,925,748,780,833,629,1043
