,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.25,0.31,0.35,0.41,0.33,0.38,0.32,0.40,0.35,0.29
Current Ratio,5.87,4.22,4.46,6.24,5.51,5.30,4.51,4.08,4.19,3.96
Quick Ratio,1.97,1.54,1.60,2.22,2.06,2.02,1.68,1.66,1.67,1.57
CFO/Avg Current Liab,1.87,1.62,1.46,1.58,1.87,1.71,1.72,1.90,1.19,1.28
Common Equity/Total Assets,81.50,80.09,72.88,72.80,72.62,70.59,69.39,67.91,69.24,70.89
Long-Term Debt/Equity (%),0,0,16.82,19.63,19.65,21.58,18.39,18.90,15.98,16.07
Long-Term Debt/Capital (%),0,0,13.70,16.27,16.29,17.47,15.19,15.45,13.45,12.63
Long-Term Debt/Total Assets (%),0,0,11.96,14.22,14.16,14.96,12.90,13.03,11.30,11.18
Total Debt/Equity (%),0,4.70,20.26,20.17,19.79,21.71,22.16,23.79,20.93,25.36
Total Debt/Capital (%),0,4.55,16.51,16.72,16.41,17.58,18.30,19.45,17.62,19.92
Total Debt/Total Assets (%),0,3.82,14.41,14.61,14.26,15.05,15.54,16.40,14.81,17.63
CFO/Total Liabilities,137.29,112.50,74.80,69.86,71.93,66.18,74.29,89.47,61.27,67.92
CFO/CapEx,2.01,2.64,3.52,2.71,4.88,3.82,3.42,6.55,4.92,5.41
Altman's Z-Score,32.55,23.66,14.10,15.21,15.77,12.92,15.12,17.62,21.44,15.89
