,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,8.46,8.52,8.32,8.19,7.93,7.51,7.33,7.47,7.20,7.30
Days Sales Outstanding,43.15,42.84,43.89,44.59,46.04,48.60,49.82,48.84,50.69,50.02
Inventory Turnover,2.14,2.22,2.15,2.10,2.14,2.16,2.13,2.28,2.26,2.33
Days Inventory Outstanding,170.32,164.33,169.41,174.18,170.94,168.66,171.28,160.24,161.47,156.65
Accounts Payable Turnover,19.79,19.69,17.09,17.70,18.16,16.14,15.04,15.26,15.54,16.18
Accounts Payable Turnover Days,18.44,18.54,21.36,20.62,20.10,22.62,24.27,23.92,23.49,22.56
Cash Conversion Cycle,195.04,188.63,191.94,198.15,196.88,194.64,196.84,185.16,188.68,184.12
Inventory to Cash Days,-127.17,-121.49,-125.52,-129.59,-124.91,-120.06,-121.46,-111.40,-110.78,-106.63
Inventories,784,869,913,993,1093,1279,1366,1338,1524,1708
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,784,869,913,993,1093,1279,1366,1338,1524,1708
