,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,14094,17227,19665,17879,18039,19663,16735,19638,25491,28058
- Cash & Cash Equivalents,1231,1809,2167,2742,2420,2493,3374,4598,2547,3388
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,117,114,179,361,283
+ Total Debt,1397,1996,3493,4205,3442,4310,4173,4120,6684,5703
Enterprise Value,14260,17414,20991,19343,19061,21598,17648,19339,29989,30656
Total Capital,2908,3569,4677,6512,5840,8151,8526,4820,8718,8966
Total Debt/Capital (%),48.03,55.92,74.68,64.58,58.94,52.88,48.95,85.47,76.66,63.60
Total Debt / EV,0.10,0.11,0.17,0.22,0.18,0.20,0.24,0.21,0.22,0.19
EV/Sales,0.16,0.15,0.15,0.13,0.12,0.13,0.10,0.10,0.14,0.13
EV/EBITDA,12.06,12.42,12.98,8.76,7.77,9.83,7.03,7.92,8.93,8.85
EV/EBIT,14.09,14.39,15.34,10.65,9.44,12.80,8.77,9.51,10.55,11.13
EV/Cash Flow to Firm,17.13,11.64,5.42,5.82,12.29,13.08,7.11,8.42,10.74,10.70
EV/Free Cash Flow to Firm,13.78,9.89,5.12,5.11,9.45,10.87,6.32,7.26,9.28,9.12
Diluted Market Cap,14422,18274,20701,18359,18338,20319,17146,19692,25537,28739
Diluted Enterprise Value,14588,18462,22026,19823,19360,22254,18059,19393,30035,31337
EV per Share,62.00,78.47,101.46,87.90,87.44,101.29,85.36,94.70,144.11,148.67
TTM Sales,87959,119569,135962,146850,153144,167940,179589,189894,213989,238587
TTM EBITDA,1183,1403,1618,2209,2452,2197,2510,2442,3359,3463
TTM Operating Income,1012,1210,1368,1817,2020,1687,2012,2034,2844,2754
TTM Cash Flow to Firm,832,1496,3872,3322,1551,1651,2483,2296,2793,2864
TTM Free Cash Flow to Firm,1035,1760,4103,3787,2018,1988,2794,2665,3232,3360
