,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),31.16,17.93,-9.78,81.80,17.62,54.18,21.49,-143.24,140.34,73.00
Return on Assets (%),2.52,1.37,-0.55,4.66,1.20,4.54,2.23,-8.20,3.04,2.98
Return on Capital (%),16.99,9.54,-4.45,0,7.72,0,11.94,0,24.55,21.40
Return on Invested Capital (%),13.64,12.13,-16.00,0,17.41,0,28.98,0,50.86,41.79
Gross Margin (%),2.85,2.49,2.60,2.91,2.97,2.75,2.86,2.73,3.24,3.48
EBITDA Margin (%),1.34,1.17,1.19,1.50,1.60,1.31,1.40,1.29,1.57,1.45
Operating Margin (%),1.15,1.01,1.01,1.24,1.32,1.00,1.12,1.07,1.33,1.15
Incremental Operating Margin (%),-3.38,0.63,0.96,4.12,3.23,-2.25,2.79,0.21,3.36,-0.37
Pretax Margin (%),0.94,0.56,0.20,0.95,0.63,0.70,0.54,-2.79,1.04,0.91
Profit Margin (%),0.49,0.23,-0.10,0.97,0.27,0.99,0.48,-1.80,0.72,0.71
Net Income to Common Margin (%),0.49,0.23,-0.10,0.97,0.27,0.99,0.48,-1.80,0.72,0.71
Effective Tax Rate (%),40.15,57.82,149.20,0,57.18,0,11.68,0,30.48,23.66
Dvd Payout Ratio (%),39.66,75.51,-188.25,20.20,77.27,21.17,39.74,-10.13,23.67,23.97
Sustainable Growth Rate (%),18.80,4.39,-28.20,65.28,4.01,42.71,12.95,-157.75,107.12,55.51
