,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,230,222,207,220,218,213,207,204,208,206
Diluted Weighted Avg Shares,235,235,218,226,222,220,212,205,208,211
Basic Weighted Avg Shares,231,227,218,212,218,218,210,205,206,208
Revenue per Share,380.67,525.89,624.29,692.01,701.29,770.82,854.51,927.29,1039.19,1144.46
EBITDA per Share,5.12,6.17,7.43,10.41,11.23,10.08,11.94,11.92,16.31,16.61
Operating Income per Share,4.38,5.32,6.28,8.56,9.25,7.74,9.58,9.93,13.81,13.21
"Basic EPS, GAAP",1.88,1.22,-0.62,6.73,1.90,7.61,4.07,-16.65,7.48,8.15
Basic EPS from Cont Ops,2.14,1.25,-0.62,6.73,1.90,7.42,4.06,-16.60,7.50,7.99
"Diluted EPS, GAAP",1.84,1.17,-0.62,6.32,1.87,7.53,4.04,-16.65,7.39,8.04
Diluted EPS from Cont Ops,2.10,1.21,-0.62,6.32,1.87,7.33,4.03,-16.60,7.41,7.89
Dividend per Share,0.85,0.94,1.17,1.36,1.47,1.53,1.61,1.68,1.78,1.88
Cash Flow per Share,3.41,6.44,18.00,14.98,6.82,6.48,11.15,10.78,12.95,12.97
Free Cash Flow per Basic Share,2.53,5.27,16.94,12.79,4.68,4.93,9.68,8.97,10.82,10.59
Cash & Equivalents per Share,5.35,8.15,10.48,12.46,11.10,11.69,16.32,22.51,12.24,16.43
Book Value per Share,6.57,7.09,5.72,10.48,11.00,17.46,20.50,2.55,8.04,14.45
Tangible Book Value per Share,-5.13,-6.87,-26.54,-31.04,-31.02,-30.78,-29.05,-46.19,-65.85,-61.91
