,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,574,562,606,648,703,823,820,939,719,471
+ Depreciation & Amortization,182,180,169,165,163,166,180,180,211,224
+ Non-Cash Items,44,36,-26,51,52,73,-6,78,357,190
+ Stock-Based Compensation,35,36,32,45,51,53,43,50,50,52
+ Deferred Income Taxes,-11,-10,-16,5,-35,-23,-20,-2,-32,5
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,329,0
+ Other Non-Cash Adj,20,10,-42,1,36,43,-29,30,10,133
+ Chg in Non-Cash Work Cap,-23,-7,109,-96,-47,-88,-2,349,-11,-99
+ (Inc) Dec in Accts Receiv,-8,24,6,-52,-1,-24,-32,-27,82,-84
+ (Inc) Dec in Inventories,-11,1,-25,-45,-19,-21,-7,50,-282,-18
+ (Inc) Dec in Prepaid Assets,0,0,6,6,-5,3,-6,2,-30,16
+ Inc (Dec) in Accts Payable,-15,-38,122,-5,-22,-46,17,291,311,-47
+ Inc (Dec) in Other,11,6,0,0,0,0,26,33,-92,34
+ Net Cash From Disc Ops,-2,-4,16,10,-3,0,0,0,0,0
Cash from Operating Activities,775,767,874,778,868,974,992,1546,1276,786
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,135,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,135,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-190,-137,-125,-172,-231,-194,-206,-254,-331,-251
+ Acq of Fixed Prod Assets,-190,-137,-125,-172,-231,-194,-206,-254,-331,-251
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,0,0,0,-290,0,-681,0,0,-85,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,0,0,-290,0,-681,0,0,-85,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,-1,19,32,26,16,10,2,-36,22
+ Net Cash From Disc Ops,-4,-1,0,0,0,0,0,0,0,0
Cash from Investing Activities,-55,-138,-106,-430,-205,-859,-196,-252,-452,-229
+ Dividends Paid,-335,-368,-385,-398,-412,-450,-490,-533,-558,-571
+ Net Cash From Debt,-257,0,-80,-300,0,491,0,492,0,-320
+ Cash From Debt,593,0,495,0,0,891,0,492,0,1085
+ Repayments of Debt,-850,0,-575,-300,0,-400,0,0,0,-1405
+ Cash (Repurchase) of Equity,-128,-260,-434,-254,-183,-271,-661,-248,-905,-25
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-128,-260,-434,-254,-183,-271,-661,-248,-905,-25
+ Other Financing Activities,35,36,203,636,-50,-169,336,-234,72,227
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-685,-592,-696,-316,-645,-399,-815,-523,-1391,-689
Effect of Foreign Exchange Rates,-3,-7,-19,-13,-1,-3,-2,-5,12,-6
Net Changes in Cash,35,37,72,32,18,-284,-19,771,-567,-132
EBITDA,1157,1146,1177,1229,1290,1302,1304,1454,1467,974
EBITDA Margin (%),20.58,20.50,20.81,21.33,21.60,21.26,20.98,21.63,19.98,13.70
Net Cash Paid for Acquisitions,0,0,0,290,0,681,0,0,85,0
Free Cash Flow,585,630,749,606,637,780,786,1292,945,535
Free Cash Flow to Firm,667,697,815,664,697,846,864,1370,1024,617
Free Cash Flow to Equity,463,630,669,306,637,1271,786,1784,945,215
Free Cash Flow per Basic Share,4.46,4.86,5.75,4.68,4.94,6.03,6.15,10.27,7.53,4.35
Price/Free Cash Flow,11.46,13.36,13.89,18.75,15.95,15.24,16.59,15.43,14.21,16.67
Cash Flow to Net Income,1.35,1.37,1.51,1.20,1.24,1.18,1.21,1.65,1.80,1.70
