,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,883,592,753,696,824,788,906,1499,2080,1015
+ Depreciation & Amortization,283,314,304,249,270,309,329,361,408,437
+ Non-Cash Items,-142,358,128,290,397,152,-27,123,-342,147
+ Stock-Based Compensation,28,51,52,69,79,61,56,97,79,77
+ Deferred Income Taxes,19,23,112,37,9,73,15,85,-57,1
+ Asset Impairment Charge,17,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-206,284,-36,184,309,18,-98,-59,-364,69
+ Chg in Non-Cash Work Cap,-372,-326,-375,-166,-316,-49,35,22,87,119
+ (Inc) Dec in Accts Receiv,-247,-312,-262,-343,-298,-65,-63,-455,81,246
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-114,-16,-72,98,8,-15,102,474,15,-180
+ Inc (Dec) in Other,-11,2,-41,79,-26,31,-4,3,-9,53
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,652,938,810,1069,1175,1200,1243,2005,2233,1718
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,1,2,91,3,3,0
+ Disp of Fixed Prod Assets,0,0,0,0,1,2,91,3,3,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-231,-308,-263,-293,-252,-383,-400,-418,-403,-404
+ Acq of Fixed Prod Assets,-231,-308,-263,-293,-252,-383,-400,-418,-403,-404
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,2,11,1,10,2,1,-44,-27,-3,5
+ Dec in LT Investment,2,11,1,10,2,1,0,0,0,5
+ Inc in LT Investment,0,0,0,0,0,0,-44,-27,-3,0
+ Net Cash From Acq & Div,83,-728,-100,131,-555,-419,-58,-330,424,-144
+ Cash from Divestitures,296,0,0,270,26,2,0,0,755,0
+ Cash for Acq of Subs,-213,-728,-100,-139,-581,-421,-58,-330,-331,-144
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,474,0,0,0,-1,-2,0,0,0,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,328,-1025,-362,-152,-805,-801,-411,-772,21,-543
+ Dividends Paid,-185,-187,-212,-223,-247,-266,-286,-297,-309,-305
+ Net Cash From Debt,-4,371,-84,145,23,124,832,-805,-2,-2
+ Cash From Debt,896,2018,2453,1869,205,2090,2281,749,0,0
+ Repayments of Debt,-900,-1647,-2537,-1724,-182,-1966,-1449,-1554,-2,-2
+ Cash (Repurchase) of Equity,-1037,-132,-224,-590,-465,-322,-353,-325,-2199,-1408
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-1037,-132,-224,-590,-465,-322,-353,-325,-2199,-1408
+ Other Financing Activities,120,40,13,-23,97,63,32,160,-30,-17
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-1106,92,-507,-691,-592,-401,225,-1267,-2540,-1732
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-126,5,-59,226,-222,-2,1057,-34,-286,-557
EBITDA,1284,1297,1369,1408,1435,1414,1560,2332,2789,1865
EBITDA Margin (%),17.97,17.44,18.27,18.74,18.61,18.78,20.19,24.71,25.85,18.87
Net Cash Paid for Acquisitions,-83,728,100,-131,555,419,58,330,-424,144
Free Cash Flow,421,630,547,776,923,817,843,1587,1830,1314
Free Cash Flow to Firm,521,743,648,863,1039,951,978,1710,1946,1423
Free Cash Flow to Equity,417,1001,463,921,947,943,1766,785,1831,1312
Free Cash Flow per Basic Share,2.77,4.34,3.80,5.54,6.74,6.01,3.15,11.84,14.64,11.33
Price/Free Cash Flow,9.37,7.92,9.69,9.58,9.66,7.20,17.61,6.64,8.32,8.70
Cash Flow to Net Income,0.77,1.69,1.14,1.66,1.52,1.63,1.45,1.40,1.12,1.82
