,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),22.39,21.91,17.06,14.13,13.47,6.60,11.60,7.66,16.55,10.90
Return on Assets (%),14.27,15.02,12.45,10.65,10.09,4.79,8.27,4.60,8.25,4.95
Return on Capital (%),16.86,17.19,13.41,11.52,10.48,5.61,9.67,5.68,8.73,5.96
Return on Invested Capital (%),16.28,16.45,14.36,11.32,10.35,4.89,8.78,5.38,8.41,6.11
Gross Margin (%),44.56,46.34,46.96,46.04,45.80,45.72,41.05,35.74,39.74,40.36
EBITDA Margin (%),37.76,39.05,39.31,37.06,36.68,34.74,28.59,21.15,25.94,26.00
Operating Margin (%),36.58,37.93,38.09,35.75,35.42,33.53,26.97,18.84,22.25,21.44
Incremental Operating Margin (%),31.24,59.22,35.67,49.74,44.91,199.32,103.05,244.47,28.89,67.31
Pretax Margin (%),37.90,40.15,38.10,37.77,39.88,35.06,28.54,18.29,29.01,20.90
Profit Margin (%),26.93,28.08,25.61,26.09,26.54,12.10,20.71,14.35,21.73,15.61
Net Income to Common Margin (%),26.93,28.08,25.61,26.09,26.54,12.10,20.71,14.35,21.73,15.61
Effective Tax Rate (%),28.28,29.27,30.50,29.69,29.79,66.47,26.84,22.67,14.30,22.91
Dvd Payout Ratio (%),40.28,11.91,30.65,22.85,23.43,293.61,42.67,68.77,23.74,42.42
Sustainable Growth Rate (%),13.37,19.30,11.83,10.90,10.32,-12.77,6.65,2.39,12.63,6.28
