,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,24.06,24.16,25.77,25.11,21.61,4.97,4.70,2.41,2.68,2.92
Current Ratio,28.89,27.19,28.35,27.46,24.09,5.58,5.37,3.14,3.51,3.70
Quick Ratio,28.89,27.19,28.35,27.46,24.09,5.58,5.37,3.14,3.51,3.70
CFO/Avg Current Liab,2.06,7.41,7.05,5.21,3.06,2.49,0.15,0.70,0.74,1.16
Common Equity/Total Assets,65.41,71.54,74.41,76.30,73.60,71.40,71.14,52.04,48.00,43.11
Long-Term Debt/Equity (%),21.24,17.26,17.17,16.55,7.38,6.47,6.58,43.17,59.55,67.72
Long-Term Debt/Capital (%),17.52,14.61,14.34,13.87,6.75,5.90,5.96,29.43,36.64,39.32
Long-Term Debt/Total Assets (%),14.91,13.14,13.19,12.94,6.26,5.06,5.15,24.59,31.40,33.37
Total Debt/Equity (%),21.24,17.26,17.17,16.55,7.38,6.47,6.58,43.17,59.55,67.72
Total Debt/Capital (%),17.52,14.61,14.34,13.87,6.75,5.90,5.96,29.43,36.64,39.32
Total Debt/Total Assets (%),14.91,13.14,13.19,12.94,6.26,5.06,5.15,24.59,31.40,33.37
CFO/Total Liabilities,44.42,54.68,59.57,49.23,42.74,71.19,6.38,11.73,10.90,13.74
CFO/CapEx,32.73,40.26,32.73,17.70,15.16,20.94,0.86,9.85,15.70,21.67
Altman's Z-Score,7.30,8.47,6.72,6.43,8.39,5.95,5.48,3.27,3.20,2.58
