,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,8173,8521,7142,7357,7644,8359,6707,7188,8375,8680
+ Sales & Services Revenue,8173,8521,7142,7357,7644,8359,6707,7188,8375,8680
- Cost of Revenue,5918,6134,4889,4901,5033,5670,4336,4601,5512,5967
+ Cost of Goods & Services,5918,6134,4889,4901,5033,5670,4336,4601,5512,5967
Gross Profit,2255,2387,2253,2456,2611,2689,2371,2587,2863,2713
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1582,1607,1339,1403,1442,1478,1274,1292,1413,1390
"+ Selling, General & Admin",1582,1607,1339,1403,1442,1478,1274,1292,1413,1390
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),673,780,914,1053,1169,1211,1097,1295,1450,1323
- Non-Operating (Income) Loss,239,205,225,223,284,169,183,164,762,130
"+ Interest Expense, Net",233,224,225,229,278,156,159,144,278,108
+ Interest Expense,235,225,225,229,278,156,159,144,278,108
- Interest Income,2,1,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,6,-19,0,-6,6,13,24,20,484,22
Pretax Income,434,575,689,830,885,1042,914,1131,688,1193
- Income Tax Expense (Benefit),111,-333,293,296,305,258,230,269,210,288
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,323,908,396,534,580,784,684,862,478,905
- Net Extraordinary Losses (Gains),92,99,80,86,94,100,-206,-310,136,122
+ Discontinued Operations,-10,-5,-2,0,107,98,296,414,0,0
+ Extraord. & Accounting Changes,102,104,82,86,-13,2,-502,-724,136,122
Income (Loss) Incl. MI,231,809,316,448,486,684,890,1172,342,783
- Minority Interest,-41,-47,-39,-43,-47,-50,-45,-52,-68,-61
"Net Income, GAAP",272,856,355,491,533,734,935,1224,410,844
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",272,856,355,491,533,734,935,1224,410,844
Basic Weighted Avg Shares,350,349,338,318,310,294,287,264,249,231
"Basic EPS, GAAP",0.78,2.45,1.05,1.54,1.72,2.50,3.26,4.64,1.65,3.65
Basic EPS from Cont Ops,0.92,2.60,1.17,1.68,1.87,2.67,2.38,3.27,1.92,3.92
Diluted Weighted Avg Shares,352,352,341,330,318,307,288,264,251,232
"Diluted EPS, GAAP",0.77,2.43,1.04,1.49,1.68,2.39,3.25,4.64,1.63,3.64
Diluted EPS from Cont Ops,0.92,2.58,1.16,1.62,1.82,2.55,2.38,3.27,1.90,3.90
EBITDA,859,947,1047,1187,1296,1367,1256,1428,1601,1468
EBITDA Margin (%),10.51,11.11,14.66,16.13,16.95,16.35,18.73,19.87,19.12,16.91
EBITA,673,780,914,1053,1169,1211,1097,1295,1450,1323
EBIT,673,780,914,1053,1169,1211,1097,1295,1450,1323
Gross Margin (%),27.59,28.01,31.55,33.38,34.16,32.17,35.35,35.99,34.19,31.26
Operating Margin (%),8.23,9.15,12.80,14.31,15.29,14.49,16.36,18.02,17.31,15.24
Profit Margin (%),3.33,10.05,4.97,6.67,6.97,8.78,13.94,17.03,4.90,9.72
Sales per Employee,255406,266281,285680,282962,294000,321500,304864,399333,418750,456842
Dividend per Share,0.31,0.34,0.37,0.40,0.42,0.46,0.50,0.55,0.85,1.12
Depreciation Expense,186,167,133,134,127,156,159,133,151,145
