,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,19555,22413,22099,22981,43593,17384,16765,18519,20075,20724
"+ Cash, Cash Equivalents & STI",14966,17565,17321,18648,37308,12088,12260,11214,12414,6382
+ Cash & Cash Equivalents,6142,7907,7560,5946,35029,11777,11839,6707,7116,2773
+ ST Investments,8824,9658,9761,12702,2279,311,421,4507,5298,3609
+ Accounts & Notes Receiv,2142,2412,1964,2219,3632,2904,2471,4003,3579,5643
"+ Accounts Receivable, Net",2066,2362,1964,2219,3632,2904,2471,4003,3579,4175
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",76,50,0,0,0,0,0,0,0,1468
+ Inventories,1302,1458,1492,1556,2035,1693,1400,2598,3228,6341
+ Raw Materials,2,1,1,1,103,72,77,94,267,221
+ Work In Process,631,656,550,847,799,715,667,1155,1475,3329
+ Finished Goods,669,801,941,708,1133,906,656,1349,1486,2791
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,1145,978,1322,558,618,699,634,704,854,2358
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,25961,26161,28697,29378,21893,15302,16192,17075,21165,28290
"+ Property, Plant & Equip, Net",2995,2487,2534,2306,3216,2975,3081,3711,4559,5168
"+ Property, Plant & Equip",6168,5680,5894,6040,7419,7461,7648,8845,10454,11770
- Accumulated Depreciation,3173,3193,3360,3734,4203,4486,4567,5134,5895,6602
+ LT Investments & Receivables,14440,14457,13626,13702,1270,35,0,0,0,0
+ LT Investments,14440,14457,13626,13702,1270,35,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,8526,9217,12537,13370,17407,12292,13111,13364,16606,23122
+ Total Intangible Assets,6529,7068,9221,9179,10360,9453,8454,7976,8704,12390
+ Goodwill,3976,4488,5479,5679,6623,6498,6282,6323,7246,10508
+ Other Intangible Assets,2553,2580,3742,3500,3737,2955,2172,1653,1458,1882
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,1997,2149,3316,4191,7047,2839,4657,5388,7902,10732
Total Assets,45516,48574,50796,52359,65486,32686,32957,35594,41240,49014
+ Payables & Accruals,2393,2985,2161,2792,3154,2906,2416,3301,4281,6161
+ Accounts Payable,1554,2183,1300,1858,1971,1825,1368,2248,2750,3796
+ Accrued Taxes,0,0,0,0,312,453,480,549,862,634
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,839,802,861,934,871,628,568,504,669,1731
+ ST Debt,0,0,1000,1749,2495,1005,2496,500,2044,1945
+ ST Borrowings,0,0,1000,1749,2495,1005,2496,500,2044,1945
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,2820,3028,2939,2770,5258,7325,4023,4871,5626,3760
+ Deferred Revenue,501,785,583,509,502,500,565,568,612,369
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,2319,2243,2356,2261,4756,6825,3458,4303,5014,3391
Total Current Liabilities,5213,6013,6100,7311,10907,11236,8935,8672,11951,11866
+ LT Debt,0,0,9969,10008,19398,15365,13437,15226,13701,13537
+ LT Borrowings,0,0,9969,10008,19398,15365,13437,15226,13701,13537
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,4216,3395,3313,3272,4435,5157,5676,5619,5638,5598
+ Accrued Liabilities,3666,2967,2496,2377,2003,1620,1160,761,364,144
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
