,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,155427,155929,152356,166380,145588,147049,137237,122485,127004,156735
+ Sales & Services Revenue,155427,155929,152356,166380,145588,147049,137237,122485,127004,156735
- Cost of Revenue,137373,142121,134054,145125,125997,132954,123265,108813,109126,135754
+ Cost of Goods & Services,137373,142121,134054,145125,125997,132954,123265,108813,109126,135754
Gross Profit,18054,13808,18302,21255,19591,14095,13972,13672,17878,20981
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,12382,12158,13405,11710,9575,9650,8491,7038,8554,10667
"+ Selling, General & Admin",12382,12158,13405,11710,9575,9650,8491,7038,8554,10667
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),5672,1650,4897,9545,10016,4445,5481,6634,9324,10314
- Non-Operating (Income) Loss,-1786,-2596,-2821,-2139,-1847,-4104,-1955,-1461,-3392,-1283
"+ Interest Expense, Net",88,192,274,387,285,-1941,-687,857,-2091,-445
+ Interest Expense,334,403,443,572,575,655,782,1098,950,987
- Interest Income,246,211,169,185,290,2596,1469,241,3041,1432
+ Other Non-Op (Income) Loss,-1874,-2788,-3095,-2526,-2132,-2163,-1268,-2318,-1301,-838
Pretax Income,7458,4246,7718,11684,11863,8549,7436,8095,12716,11597
- Income Tax Expense (Benefit),2127,228,-1897,2416,11533,474,769,1774,2771,1888
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,5331,4018,9615,9268,330,8075,6667,6321,9945,9708
- Net Extraordinary Losses (Gains),-30,138,-144,-318,4176,52,-130,-212,-148,-452
+ Discontinued Operations,0,0,25,-1,-4212,-70,0,0,0,0
+ Extraord. & Accounting Changes,-30,138,-169,-317,8388,122,-130,-212,-148,-452
Income (Loss) Incl. MI,5361,3880,9759,9586,-3846,8023,6797,6533,10093,10160
- Minority Interest,15,-69,72,159,18,9,65,106,74,226
"Net Income, GAAP",5346,3949,9687,9427,-3864,8014,6732,6427,10019,9934
- Preferred Dividends,1576,1145,0,0,16,98,151,180,182,1019
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",3770,2804,9687,9427,-3880,7916,6581,6247,9837,8915
Basic Weighted Avg Shares,1393,1605,1586,1540,1465,1411,1424,1433,1451,1445
"Basic EPS, GAAP",2.71,1.75,6.11,6.12,-2.65,5.61,4.62,4.36,6.78,6.17
Basic EPS from Cont Ops,3.83,2.50,6.06,6.02,0.23,5.72,4.68,4.41,6.85,6.72
Diluted Weighted Avg Shares,1676,1687,1640,1570,1492,1431,1439,1442,1468,1454
"Diluted EPS, GAAP",2.25,1.66,5.91,6.00,-2.60,5.53,4.57,4.33,6.70,6.13
Diluted EPS from Cont Ops,3.18,2.38,5.86,5.90,0.22,5.64,4.63,4.38,6.77,6.68
EBITDA,13713,8888,12914,19953,22277,18114,19599,19449,21375,21604
EBITDA Margin (%),8.82,5.70,8.48,11.99,15.30,12.32,14.28,15.88,16.83,13.78
EBITA,5672,1650,4897,9545,10016,4445,5481,6634,9324,10314
EBIT,5672,1650,4897,9545,10016,4445,5481,6634,9324,10314
Gross Margin (%),11.62,8.86,12.01,12.77,13.46,9.59,10.18,11.16,14.08,13.39
Operating Margin (%),3.65,1.06,3.21,5.74,6.88,3.02,3.99,5.42,7.34,6.58
Profit Margin (%),3.44,2.53,6.36,5.67,-2.65,5.45,4.91,5.25,7.89,6.34
Sales per Employee,709712,721894,708633,739467,808822,849994,836811,790226,808943,938533
Dividend per Share,1.21,1.97,1.41,1.54,1.52,1.59,1.65,0.47,0.13,0.27
Depreciation Expense,8041,7238,8017,10408,12261,13669,14118,12815,12051,11290
