,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.87,2.92,2.84,2.55,3.42,1.08,1.37,1.29,1.04,0.54
Current Ratio,3.75,3.73,3.62,3.14,4.00,1.55,1.88,2.14,1.68,1.75
Quick Ratio,3.28,3.32,3.16,2.85,3.75,1.33,1.65,1.75,1.34,1.01
CFO/Avg Current Liab,1.67,1.58,0.91,1.10,0.52,0.35,0.72,0.66,1.02,0.76
Common Equity/Total Assets,77.63,79.33,61.47,59.88,46.36,2.03,14.59,16.49,23.82,36.80
Long-Term Debt/Equity (%),0,0,31.73,31.50,63.09,1655.71,273.72,250.55,137.70,75.15
Long-Term Debt/Capital (%),0,0,23.63,23.22,37.12,90.21,64.78,70.50,53.59,40.39
Long-Term Debt/Total Assets (%),0,0,19.63,19.11,29.62,47.01,40.77,42.78,33.22,27.62
Total Debt/Equity (%),0,0,34.92,37.01,71.21,1764.01,324.57,258.78,158.24,85.95
Total Debt/Capital (%),0,0,26.00,27.28,41.90,96.11,76.82,72.82,61.58,46.19
Total Debt/Total Assets (%),0,0,21.59,22.45,33.43,50.08,48.34,44.18,38.18,31.59
CFO/Total Liabilities,93.10,94.46,28.41,35.94,13.51,12.26,25.98,19.70,33.67,29.34
CFO/CapEx,8.38,7.50,5.54,13.73,6.80,4.97,8.21,4.13,5.58,4.02
Altman's Z-Score,9.83,10.72,5.05,5.38,3.36,3.10,4.54,4.99,5.54,6.10
