,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1685,1669,1524,1476,1474,1219,1145,1131,1125,1121
Diluted Weighted Avg Shares,1754,1714,1639,1498,1490,1463,1220,1149,1149,1137
Basic Weighted Avg Shares,1715,1683,1618,1484,1477,1463,1210,1135,1131,1123
Revenue per Share,14.50,15.74,15.62,15.87,15.09,15.54,20.06,20.73,29.68,39.36
EBITDA per Share,4.81,5.17,4.32,5.34,2.76,1.57,7.49,6.74,10.05,15.69
Operating Income per Share,4.22,4.49,3.57,4.38,1.77,0.51,6.34,5.51,8.66,14.12
"Basic EPS, GAAP",4.00,4.73,3.26,3.84,1.67,-3.32,3.62,4.58,8.00,11.52
Basic EPS from Cont Ops,3.99,4.48,3.26,3.84,1.67,-3.32,3.62,4.58,8.00,11.56
"Diluted EPS, GAAP",3.91,4.65,3.22,3.81,1.66,-3.32,3.60,4.52,7.87,11.38
Diluted EPS from Cont Ops,3.90,4.40,3.21,3.81,1.65,-3.32,3.60,4.52,7.87,11.42
Dividend per Share,1.20,1.54,1.78,2.01,2.20,2.37,2.45,2.54,2.66,2.86
Cash Flow per Share,5.12,5.28,3.40,4.99,3.18,2.66,6.02,5.12,9.32,8.10
Free Cash Flow per Basic Share,4.51,4.58,2.79,4.62,2.71,2.13,5.29,3.88,7.65,6.09
Cash & Equivalents per Share,8.88,10.52,11.37,12.63,25.31,9.92,10.71,9.92,11.03,5.69
Book Value per Share,20.97,23.09,20.49,21.24,20.60,0.54,4.20,5.19,8.73,16.09
Tangible Book Value per Share,17.54,19.23,14.56,15.30,13.83,-6.99,-3.10,-1.68,1.11,5.02
