,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,113535,124875,79903,99556,76412,87805,87741,132757,145440,128736
- Cash & Cash Equivalents,6142,7907,7560,5946,35029,11777,11839,6707,7116,2773
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,-1,-3,-7,-10,0,0,0,0,0,0
+ Total Debt,0,0,10969,11757,21893,16370,15933,15726,15745,15482
Enterprise Value,98568,107307,73544,92655,60997,92087,91414,137269,148771,137836
Total Capital,35334,38532,42188,43097,52255,17033,20742,21596,25567,33517
Total Debt/Capital (%),0,0,26.00,27.28,41.90,96.11,76.82,72.82,61.58,46.19
Total Debt / EV,0,0,0.15,0.13,0.36,0.18,0.17,0.11,0.11,0.11
EV/Sales,3.96,4.05,2.91,3.93,2.74,4.05,3.77,5.83,4.43,3.12
EV/EBITDA,11.95,12.33,10.52,11.69,14.97,39.99,10.08,17.95,13.08,7.82
EV/EBIT,13.63,14.21,12.73,14.27,23.33,124.11,11.92,21.95,15.20,8.69
EV/Cash Flow to Firm,11.20,12.07,13.16,12.12,11.97,0,11.94,21.58,13.49,14.48
EV/Free Cash Flow to Firm,10.01,10.65,11.17,11.32,10.54,0,10.70,17.67,11.52,11.70
Diluted Market Cap,118185,128241,85933,101040,77242,105380,93489,134870,148543,130573
Diluted Enterprise Value,112042,120331,89335,106841,64106,109973,97583,143889,157172,143282
EV per Share,58.50,64.29,48.26,62.77,41.38,75.54,79.84,121.37,132.24,122.96
TTM Sales,24866,26487,25281,23554,22291,22732,24273,23531,33566,44200
TTM EBITDA,8247,8700,6990,7923,4075,2303,9068,7648,11371,17622
TTM Operating Income,7230,7550,5776,6495,2614,742,7667,6255,9789,15860
TTM Cash Flow to Firm,8797,8891,5590,7648,5096,-3387,7654,6361,11028,9520
TTM Free Cash Flow to Firm,9845,10076,6584,8187,5786,-2603,8541,7768,12916,11782
